Semana.,Estado,Municipio,Posible causa,Tipo vegetación,Área natural protegida,Clasificación primer orden,Superficie,Total días / persona,Tipo de atención,Latitud,Longitud
17,Chiapas,La concordia,Desconocidas,Bosque de Pino-Encino,La Concordia Zaragoza,Impacto Mínimo,13.519,1,Monitoreo,16.042677,-92.73847
17,Chiapas,Mapastepec,Intencional,Tular,La Encrucijada,Impacto Moderado,0.9051,14,Combate,15.290244,-92.94969
17,Chiapas,Villa corzo,Intencional,Bosque Mesófilo de Montaña,,Impacto Mínimo,0.6157,45,Combate,16.015844,-93.504196
16,Chiapas,Villa corzo,Intencional,Bosque de Pino-Encino,"Z.P.F. en los terrenos que se encuentran en los mpios. de La Concordia, Ángel Albino Corzo, Villa Flores y Jiquipilas",Impacto Mínimo,6.1993,91,Combate,15.993189,-93.45949
16,Chiapas,Rayón,Intencional,Bosque Mesófilo de Montaña,,Impacto Mínimo,5.9184,28,Combate,17.159525,-93.02258
16,Chiapas,Tonalá,Desconocidas,Selva Mediana Subperennifolia,Sistema Estuarino Puerto Arista,Impacto Moderado,5.3898,78,Combate,15.9457,-93.63593
16,Chiapas,San cristóbal de las casas,Desconocidas,Bosque de Encino-Pino,,Impacto Moderado,3.8725,44,Combate,16.683964,-92.63015
16,Chiapas,Mapastepec,Intencional,Tular,La Encrucijada,Impacto Moderado,3.3757,24,Combate,15.2950115,-92.952896
16,Chiapas,Totolapa,Desconocidas,Bosque de Encino,,Impacto Moderado,29.3725,1,Monitoreo,16.5268,-92.61191
16,Chiapas,Jitotol,Desconocidas,Bosque de Pino,,Impacto Mínimo,2.6982,40,Combate,17.046175,-92.87675
16,Chiapas,La concordia,Actividades pecuarias,Bosque de Pino-Encino,,Impacto Moderado,98.9653,21,Combate,15.995128,-92.92067
16,Chiapas,Cintalapa,Actividades agrícolas,Bosque de Pino-Encino,,Impacto Moderado,25.8642,66,Combate,16.476925,-94.125786
16,Chiapas,Ixtapa,Intencional,Bosque de Pino,,Impacto Mínimo,22.5057,72,Combate,16.827223,-92.92
16,Chiapas,La concordia,Actividades pecuarias,Bosque de Pino,,Impacto Mínimo,995.5511,259,Combate,15.859111,-92.91714
16,Chiapas,Ocozocoautla de espinosa,Intencional,Selva Mediana Subperennifolia,Cerro Meyapac,Impacto Moderado,16.7639,34,Combate,16.78708,-93.38371
16,Chiapas,Totolapa,Desconocidas,Bosque de Encino,,Impacto Mínimo,14.808,1,Monitoreo,16.55583,-92.60788
16,Chiapas,La concordia,Cazadores,Bosque de Pino,,Impacto Mínimo,146.3284,219,Combate,15.913722,-92.873085
16,Chiapas,Acala,Desconocidas,Bosque de Encino,,Impacto Moderado,14.5222,1,Monitoreo,16.615055,-92.78995
16,Chiapas,Villa comaltitlán,Intencional,Tular,La Encrucijada,Impacto Mínimo,12.5756,11,Combate,15.1286,-92.718414
16,Chiapas,Pijijiapan,Actividades pecuarias,Selva Alta Perennifolia,,Impacto Moderado,12.4885,12,Combate,15.650725,-93.13947
16,Chiapas,El parral,Actividades agrícolas,Selva Baja Caducifolia,,Impacto Mínimo,12.1845,11,Combate,16.271816,-92.87029
15,Chiapas,Villaflores,Desconocidas,Bosque de Pino-Encino,La Sepultura,Impacto Moderado,768.9618,100,Combate,16.36116,-93.56911
15,Chiapas,Huixtla,Desconocidas,Tular,La Encrucijada,Impacto Moderado,51.4716,26,Combate,15.060631,-92.599915
15,Chiapas,Montecristo de guerrero,Desconocidas,Bosque de Pino,,Impacto Mínimo,21.5148,16,Combate,15.706817,-92.64906
15,Chiapas,Acapetahua,Intencional,Manglar,La Encrucijada,Impacto Mínimo,2.0473,38,Combate,15.184594,-92.76968
15,Chiapas,Tuxtla gutiérrez,Quema de basureros,Selva Baja Caducifolia,Cañón del Sumidero,Impacto Moderado,19.1925,47,Combate,16.805244,-93.11783
15,Chiapas,Pijijiapan,Desconocidas,Selva Alta Perennifolia,,Impacto Mínimo,1.8772,11,Combate,15.647802,-93.08189
15,Chiapas,Ocozocoautla de espinosa,Intencional,Bosque de Encino-Pino,,Impacto Moderado,18.3672,29,Combate,16.440538,-93.4682
15,Chiapas,Villaflores,Actividades pecuarias,Bosque de Pino-Encino,La Sepultura,Impacto Mínimo,1835.9201,246,Combate,16.315556,-93.505
15,Chiapas,Tonalá,Desconocidas,Selva Mediana Subperennifolia,La Sepultura,Impacto Moderado,1.7161,33,Combate,16.177835,-93.736046
15,Chiapas,Comitán de domínguez,Actividades agrícolas,Bosque de Encino,,Impacto Mínimo,13.1248,14,Combate,16.224136,-92.1653
15,Chiapas,Totolapa,Desconocidas,Bosque de Encino,,Impacto Moderado,110.2347,1,Monitoreo,16.552572,-92.62277
15,Chiapas,Chiapa de corzo,Desconocidas,Selva Baja Caducifolia,,Impacto Mínimo,10.8621,21,Combate,16.53439,-93.01339
15,Chiapas,Teopisca,Desconocidas,Bosque de Pino-Encino,,Impacto Mínimo,0.3777,20,Combate,16.579338,-92.49806
14,Chiapas,Comitán de domínguez,Actividades agrícolas,Bosque de Encino,,Impacto Moderado,6.0206,50,Combate,16.242104,-92.063545
14,Chiapas,Tonalá,Desconocidas,Selva Mediana Subperennifolia,,Impacto Mínimo,5.5826,63,Combate,16.125637,-93.78206
14,Chiapas,Teopisca,Desconocidas,Bosque de Encino-Pino,,Impacto Mínimo,44.6711,1,Monitoreo,16.53525,-92.57665
14,Chiapas,Jiquipilas,Desconocidas,Bosque de Pino,La Sepultura,Impacto Moderado,435.7957,168,Combate,16.37836,-93.71786
14,Chiapas,Arriaga,Desconocidas,Selva Mediana Subperennifolia,,Impacto Mínimo,32.9347,11,Combate,16.26314,-94.03697
14,Chiapas,Arriaga,Intencional,Bosque de Pino,La Sepultura,Impacto Moderado,30.1947,157,Combate,16.39984,-94.030685
14,Chiapas,Venustiano carranza,Desconocidas,Bosque de Encino,,Impacto Mínimo,301.3832,1,Monitoreo,16.430727,-92.4181
14,Chiapas,La concordia,Desconocidas,Bosque de Pino-Encino,"Z.P.F. en los terrenos que se encuentran en los mpios. de La Concordia, Ángel Albino Corzo, Villa Flores y Jiquipilas",Impacto Mínimo,254.0811,84,Combate,15.999056,-92.95378
14,Chiapas,Cintalapa,Desconocidas,Bosque de Encino-Pino,La Sepultura,Impacto Mínimo,22.1165,45,Combate,16.446264,-94.01216
14,Chiapas,La independencia,Desconocidas,Bosque de Encino,,Impacto Moderado,1.9833,43,Combate,16.22155,-92.02908
14,Chiapas,Ocozocoautla de espinosa,Actividades pecuarias,Sabanoide,Finca El Corinto,Impacto Mínimo,176.1297,20,Combate,16.82353,-93.49304
14,Chiapas,Jitotol,Intencional,Bosque de Pino,,Impacto Mínimo,1.6536,22,Combate,17.07611,-92.85333
14,Chiapas,Cintalapa,Limpias de derecho de vía,Bosque de Pino,La Sepultura,Impacto Mínimo,155.5605,239,Combate,16.462633,-94.03472
14,Chiapas,Ángel albino corzo,Otras actividades productivas,Bosque de Pino-Encino,,Impacto Mínimo,1.1445,361,Combate,15.773903,-92.82081
14,Chiapas,San cristóbal de las casas,Desconocidas,Bosque de Encino,,Impacto Mínimo,10.2492,1,Monitoreo,16.664938,-92.63471
13,Chiapas,Mapastepec,Intencional,Popal,La Encrucijada,Impacto Moderado,76.377,20,Monitoreo,15.3041115,-92.95712
13,Chiapas,Capitán luis ángel vidal,Naturales,Bosque de Pino-Encino,Cordon Pico El Loro-Paxtal,Impacto Mínimo,6.5275,10,Combate,15.61143,-92.56231
13,Chiapas,Acapetahua,Intencional,Tular,La Encrucijada,Impacto Mínimo,5.7316,28,Combate,15.209167,-92.83195
13,Chiapas,Tonalá,Desconocidas,Selva Mediana Subperennifolia,Sistema Estuarino Puerto Arista,Impacto Mínimo,56.1894,110,Combate,15.879361,-93.649086
13,Chiapas,Cintalapa,Intencional,Bosque de Pino,La Sepultura,Impacto Mínimo,520.2375,131,Combate,16.417738,-94.029884
13,Chiapas,Chiapa de corzo,Desconocidas,Selva Baja Caducifolia,,Impacto Mínimo,4.8698,22,Combate,16.724491,-92.93382
13,Chiapas,Totolapa,Desconocidas,Bosque de Encino-Pino,,Impacto Mínimo,47.0626,0,Monitoreo,16.528513,-92.58384
13,Chiapas,Totolapa,Desconocidas,Bosque de Encino,,Impacto Mínimo,35.544,1,Monitoreo,16.549986,-92.602745
13,Chiapas,Berriozábal,Desconocidas,Selva Baja Caducifolia,Villa Allende,Impacto Mínimo,21.6511,28,Combate,16.826075,-93.26097
13,Chiapas,Jiquipilas,Desconocidas,Bosque de Pino-Encino,La Sepultura,Impacto Mínimo,15.7821,28,Combate,16.376204,-93.62081
13,Chiapas,Suchiapa,Desconocidas,Bosque de Encino,,Impacto Mínimo,125.0918,1,Monitoreo,16.563469,-93.21156
13,Chiapas,Villa comaltitlán,Intencional,Tular,La Encrucijada,Impacto Moderado,115.6038,19,Combate,15.130834,-92.72222
12,Chiapas,Arriaga,Desconocidas,Sabanoide,,Impacto Moderado,9.8152,33,Combate,16.24287,-93.858696
12,Chiapas,Tonalá,Desconocidas,Selva Mediana Subperennifolia,Sistema Estuarino Puerto Arista,Impacto Mínimo,83.9408,95,Combate,15.901208,-93.63969
12,Chiapas,Oxchuc,Desconocidas,Bosque de Pino-Encino,,Impacto Moderado,67.5566,1,Monitoreo,16.7033,-92.14532
12,Chiapas,Copainalá,Desconocidas,Selva Baja Caducifolia,,Impacto Mínimo,67.037,1,Monitoreo,17.032024,-93.218925
12,Chiapas,Tuxtla gutiérrez,Desconocidas,Selva Baja Caducifolia,Cañón del Sumidero,Impacto Mínimo,6.1242,17,Combate,16.795547,-93.13087
12,Chiapas,El bosque,Desconocidas,Bosque de Encino,,Impacto Mínimo,5.7513,26,Combate,17.080217,-92.70523
12,Chiapas,Comitán de domínguez,Actividades agrícolas,Bosque de Encino,,Impacto Mínimo,5.3516,31,Combate,16.267973,-92.07691
12,Chiapas,Tonalá,Desconocidas,Selva Mediana Subperennifolia,Sistema Estuarino Puerto Arista,Impacto Moderado,52.3577,116,Combate,15.8814,-93.65762
12,Chiapas,Jiquipilas,Actividades pecuarias,Bosque de Pino,La Sepultura,Impacto Moderado,49.6373,12,Combate,16.40056,-93.71678
12,Chiapas,Motozintla,Desconocidas,Bosque de Pino-Encino,,Impacto Mínimo,4.4743,24,Combate,15.361586,-92.2659
12,Chiapas,Jiquipilas,Actividades pecuarias,Bosque de Encino,,Impacto Mínimo,33.1738,36,Combate,16.382439,-93.75532
12,Chiapas,Cintalapa,Actividades pecuarias,Bosque de Encino-Pino,La Sepultura,Impacto Moderado,32.186,18,Combate,16.451378,-93.99547
12,Chiapas,Altamirano,Actividades agrícolas,Bosque de Pino,,Impacto Moderado,24.6989,280,Combate,16.719425,-92.032455
12,Chiapas,Las rosas,Desconocidas,Bosque de Encino,,Impacto Mínimo,208.5642,1,Monitoreo,16.4131,-92.42401
12,Chiapas,Jiquipilas,Actividades pecuarias,Bosque de Encino-Pino,,Impacto Mínimo,160.4246,33,Combate,16.39195,-93.76433
12,Chiapas,El parral,Desconocidas,Selva Baja Caducifolia,,Impacto Mínimo,14.2455,1,Monitoreo,16.26339,-92.86614
12,Chiapas,La concordia,Intencional,Bosque de Pino,"Z.P.F. en los terrenos que se encuentran en los mpios. de La Concordia, Ángel Albino Corzo, Villa Flores y Jiquipilas",Impacto Mínimo,1361.8933,82,Combate,15.9485445,-93.01769
12,Chiapas,Tenejapa,Actividades agrícolas,Bosque de Pino-Encino,,Impacto Moderado,13.5917,95,Combate,16.825823,-92.49467
12,Chiapas,Mapastepec,Desconocidas,Tular,La Encrucijada,Impacto Mínimo,1.2432,1,Monitoreo,15.288889,-92.94969
12,Chiapas,Chiapa de corzo,Desconocidas,Selva Baja Caducifolia,,Impacto Mínimo,120.233,54,Combate,16.719517,-92.92794
12,Chiapas,Ocosingo,Actividades agrícolas,Bosque de Pino,,Impacto Mínimo,10.31,32,Combate,16.954342,-92.12031
11,Chiapas,Soyaló,Desconocidas,Bosque de Pino-Encino,,Impacto Mínimo,5.7219,9,Combate,16.882427,-92.9173
11,Chiapas,Arriaga,Actividades pecuarias,Bosque de Pino-Encino,La Sepultura,Impacto Mínimo,309.4,290,Combate,16.242167,-93.769165
11,Chiapas,Tonalá,Intencional,Vegetación de Dunas Costeras,Playa de Puerto Arista,Impacto Moderado,27.4418,23,Combate,15.970689,-93.88256
11,Chiapas,Totolapa,Desconocidas,Bosque de Encino,,Impacto Mínimo,21.8292,1,Monitoreo,16.52139,-92.645386
11,Chiapas,Huixtán,Desconocidas,Bosque de Pino-Encino,,Impacto Mínimo,2.0762,66,Combate,16.71475,-92.48155
11,Chiapas,Acapetahua,Desconocidas,Tular,La Encrucijada,Impacto Moderado,13.2815,1,Monitoreo,15.160055,-92.75203
10,Chiapas,La concordia,Desconocidas,Bosque de Pino-Encino,La Concordia Zaragoza,Impacto Mínimo,37.9936,41,Combate,15.909539,-92.649925
10,Chiapas,Jiquipilas,Actividades pecuarias,Selva Baja Caducifolia,,Impacto Mínimo,29.4278,13,Combate,16.69957,-93.593185
10,Chiapas,Villa corzo,Quema de basureros,Bosque de Pino-Encino,,Impacto Mínimo,264.5113,31,Combate,16.086962,-93.13563
9,Chiapas,San fernando,Desconocidas,Selva Baja Caducifolia,,Impacto Mínimo,7.1545,6,Combate,16.96578,-93.2012
9,Chiapas,Arriaga,Desconocidas,Selva Mediana Subcaducifolia,,Impacto Mínimo,24.8178,20,Combate,16.249989,-93.9129
9,Chiapas,Tonalá,Desconocidas,Selva Mediana Subperennifolia,Sistema Estuarino Puerto Arista,Impacto Mínimo,13.9794,32,Combate,15.959836,-93.658356
8,Chiapas,Chiapa de corzo,Desconocidas,Selva Baja Caducifolia,,Impacto Moderado,211.2549,5,Combate,16.4251,-93.06722
8,Chiapas,Mapastepec,Desconocidas,Tular,La Encrucijada,Impacto Mínimo,2.0671,1,Monitoreo,15.289528,-92.95036
7,Chiapas,Arriaga,Desconocidas,Selva Mediana Subcaducifolia,La Sepultura,Impacto Mínimo,7.5689,13,Combate,16.261333,-93.80567
6,Chiapas,Comitán de domínguez,Desconocidas,Tular,La Ciénega,Impacto Mínimo,57.0313,170,Combate,16.267103,-92.11748
6,Chiapas,Chiapa de corzo,Desconocidas,Selva Baja Caducifolia,,Impacto Mínimo,38.6893,26,Combate,16.434284,-92.97004
4,Chiapas,Suchiapa,Desconocidas,Selva Baja Caducifolia,,Impacto Mínimo,157.4077,90,Combate,16.517513,-93.047195
4,Chiapas,Villa corzo,Intencional,Selva Baja Caducifolia,,Impacto Mínimo,150.6824,126,Combate,16.204338,-93.01039
3,Chiapas,Arriaga,Desconocidas,Selva Mediana Subperennifolia,,Impacto Mínimo,35.4234,56,Combate,16.247334,-94.02017
2,Chiapas,Acapetahua,Intencional,Tular,La Encrucijada,Impacto Mínimo,17.6298,19,Combate,15.198761,-92.80502
