Semana.,Estado,Municipio,Posible causa,Tipo vegetación,Área natural protegida,Clasificación primer orden,Superficie,Total días / persona,Tipo de atención,Latitud,Longitud
12,Chiapas,San cristóbal de las casas,Intencional,Bosque de Pino-Encino,,Impacto Mínimo,1.4037,28,Combate,16.699284,-92.61798
12,Chiapas,Acapetahua,Cazadores,Tular,La Encrucijada,Impacto Mínimo,0.5598,12,Combate,15.142469,-92.733376
11,Chiapas,Arriaga,Actividades pecuarias,Sabanoide,La Sepultura,Impacto Mínimo,8.2228,38,Combate,16.235659,-93.84232
11,Chiapas,Acapetahua,Cazadores,Tular,La Encrucijada,Impacto Mínimo,7.5003,19,Combate,15.2004385,-92.79252
11,Chiapas,La concordia,Desconocidas,Bosque de Pino-Encino,La Concordia Zaragoza,Impacto Mínimo,54.584,47,Combate,15.898583,-92.69786
11,Chiapas,Jiquipilas,Actividades pecuarias,Bosque de Pino-Encino,,Impacto Mínimo,54.3915,64,Combate,16.369965,-93.77368
11,Chiapas,Cintalapa,Actividades agrícolas,Selva Baja Caducifolia,,Impacto Mínimo,4.1664,23,Combate,16.730053,-93.71397
11,Chiapas,Las margaritas,Desconocidas,Bosque de Pino-Encino,,Impacto Moderado,32.0005,280,Combate,16.265606,-91.90903
11,Chiapas,La concordia,Intencional,Bosque de Encino,La Concordia Zaragoza,Impacto Mínimo,19.1869,41,Combate,15.898708,-92.704285
11,Chiapas,Cintalapa,Actividades pecuarias,Bosque de Pino-Encino,La Sepultura,Impacto Mínimo,16.5968,45,Combate,16.468895,-93.9665
11,Chiapas,Jiquipilas,Intencional,Bosque de Pino-Encino,,Impacto Mínimo,15.0069,31,Combate,16.372133,-93.78202
11,Chiapas,Cintalapa,Actividades pecuarias,Bosque de Pino-Encino,,Impacto Mínimo,13.7529,37,Combate,16.868355,-93.94135
11,Chiapas,La concordia,Desconocidas,Bosque de Encino,,Impacto Mínimo,129.5537,42,Combate,16.053255,-92.76684
11,Chiapas,Teopisca,Desconocidas,Bosque de Pino,,Impacto Mínimo,0.6278,24,Combate,16.511322,-92.464294
11,Chiapas,La trinitaria,Desconocidas,Bosque de Pino-Encino,Lagunas de Montebello,Impacto Mínimo,0.3788,18,Combate,16.096155,-91.73562
10,Chiapas,La concordia,Cazadores,Bosque de Pino-Encino,,Impacto Mínimo,6.0588,22,Combate,16.036629,-92.775085
10,Chiapas,Cintalapa,Actividades pecuarias,Bosque de Encino-Pino,,Impacto Mínimo,52.8112,47,Combate,16.72102,-93.85134
10,Chiapas,Comitán de domínguez,Desconocidas,Bosque de Encino,,Impacto Mínimo,5.2001,44,Combate,16.280186,-92.07327
10,Chiapas,Chanal,Actividades agrícolas,Bosque de Pino-Encino,Bosques de Coniferas Chanal,Impacto Moderado,4.2519,63,Combate,16.524498,-92.190575
10,Chiapas,Cintalapa,Fogatas,Bosque de Pino,,Impacto Mínimo,38.686,75,Combate,16.685888,-93.95701
10,Chiapas,Arriaga,Desconocidas,Selva Baja Caducifolia,La Sepultura,Impacto Mínimo,2.9296,25,Combate,16.244484,-93.818405
10,Chiapas,Pijijiapan,Actividades agrícolas,Sabanoide,,Impacto Mínimo,2.8789,51,Combate,15.810756,-93.28007
10,Chiapas,Chiapa de corzo,Actividades agrícolas,Bosque de Encino,,Impacto Mínimo,226.3966,162,Combate,16.50736,-93.04622
10,Chiapas,Jiquipilas,Quema de basureros,Bosque de Pino-Encino,La Sepultura,Impacto Mínimo,19.7935,43,Combate,16.412842,-93.69985
10,Chiapas,Pijijiapan,Cazadores,Tular,La Encrucijada,Impacto Mínimo,14.5752,7,Combate,15.540256,-93.25061
10,Chiapas,Ángel albino corzo,Desconocidas,Bosque de Pino-Encino,,Impacto Mínimo,13.3417,61,Combate,15.792428,-92.66892
10,Chiapas,Tuxtla gutiérrez,Intencional,Selva Baja Caducifolia,Cañón del Sumidero,Impacto Mínimo,13.2888,52,Combate,16.768806,-93.057076
10,Chiapas,Chalchihuitán,Actividades agrícolas,Bosque de Pino-Encino,,Impacto Mínimo,1.1261,52,Combate,16.982687,-92.62398
10,Chiapas,Jiquipilas,Desconocidas,Bosque de Encino-Pino,,Impacto Mínimo,11.2383,54,Combate,16.56751,-93.71078
10,Chiapas,Ángel albino corzo,Actividades agrícolas,Bosque de Pino-Encino,,Impacto Mínimo,10.5292,84,Combate,15.808714,-92.72874
9,Chiapas,Jiquipilas,Actividades pecuarias,Bosque de Pino,La Sepultura,Impacto Mínimo,7.1403,150,Combate,16.367744,-93.86205
9,Chiapas,Ángel albino corzo,Actividades agrícolas,Bosque de Pino-Encino,,Impacto Mínimo,63.616,21,Combate,15.846986,-92.613396
9,Chiapas,Cintalapa,Actividades pecuarias,Selva Baja Caducifolia,,Impacto Mínimo,4.9576,42,Combate,16.726822,-93.736305
9,Chiapas,Chiapa de corzo,Intencional,Selva Baja Caducifolia,Cañón del Sumidero,Impacto Mínimo,36.1475,91,Combate,16.762112,-93.0266
9,Chiapas,Arriaga,Desconocidas,Sabanoide,,Impacto Mínimo,303.3867,238,Combate,16.234472,-94.02841
9,Chiapas,La concordia,Actividades agrícolas,Bosque de Pino,,Impacto Mínimo,290.3687,255,Combate,15.862595,-92.61257
9,Chiapas,Ocosingo,Actividades agrícolas,Bosque de Pino-Encino,,Impacto Mínimo,2.5061,20,Combate,16.874056,-92.05944
9,Chiapas,Berriozábal,Desconocidas,Selva Baja Caducifolia,,Impacto Mínimo,1.9913,27,Combate,16.722252,-93.28987
8,Chiapas,Cintalapa,Actividades pecuarias,Bosque de Encino-Pino,,Impacto Mínimo,7.2671,21,Combate,16.84672,-93.91446
8,Chiapas,Villa corzo,Actividades agrícolas,Selva Baja Caducifolia,,Impacto Mínimo,64.2702,43,Combate,16.221804,-93.213326
8,Chiapas,Tuxtla gutiérrez,Desconocidas,Selva Baja Caducifolia,,Impacto Mínimo,6.0597,75,Combate,16.78515,-93.17027
8,Chiapas,Jiquipilas,Desconocidas,Bosque de Pino,La Sepultura,Impacto Mínimo,13.8356,53,Combate,16.377205,-93.87001
7,Chiapas,Arriaga,Desconocidas,Selva Baja Caducifolia,,Impacto Mínimo,5.0534,53,Combate,16.219479,-93.84709
7,Chiapas,Villa corzo,Cazadores,Bosque de Pino-Encino,"Z.P.F. en los terrenos que se encuentran en los mpios. de La Concordia, Ángel Albino Corzo, Villa Flores y Jiquipilas",Impacto Mínimo,3.0556,35,Combate,15.995594,-93.117805
7,Chiapas,Chiapa de corzo,Intencional,Selva Baja Caducifolia,Cañón del Sumidero,Impacto Mínimo,0.4923,16,Combate,16.743286,-93.03549
6,Chiapas,La concordia,Actividades agrícolas,Bosque de Pino-Encino,"Z.P.F. en los terrenos que se encuentran en los mpios. de La Concordia, Ángel Albino Corzo, Villa Flores y Jiquipilas",Impacto Mínimo,9.493,23,Combate,15.923455,-93.04317
6,Chiapas,Villa corzo,Actividades agrícolas,Bosque de Pino-Encino,"Z.P.F. en los terrenos que se encuentran en los mpios. de La Concordia, Ángel Albino Corzo, Villa Flores y Jiquipilas",Impacto Mínimo,9.3699,54,Combate,16.125135,-93.36258
6,Chiapas,Arriaga,Actividades agrícolas,Selva Baja Caducifolia,,Impacto Mínimo,6.3957,29,Combate,16.249067,-93.90841
6,Chiapas,Villa corzo,Actividades pecuarias,Bosque de Encino-Pino,La Sepultura,Impacto Mínimo,40.6434,120,Combate,16.181438,-93.512535
6,Chiapas,Arriaga,Actividades agrícolas,Selva Baja Caducifolia,,Impacto Mínimo,36.6403,33,Combate,16.219028,-93.87208
6,Chiapas,Chicomuselo,Actividades pecuarias,Bosque de Pino-Encino,,Impacto Mínimo,19.8979,111,Combate,15.722025,-92.46494
6,Chiapas,Jiquipilas,Actividades agrícolas,Bosque de Pino-Encino,,Impacto Mínimo,1.8477,15,Combate,16.415623,-93.6865
6,Chiapas,Villa corzo,Actividades agrícolas,Bosque de Pino-Encino,"Z.P.F. en los terrenos que se encuentran en los mpios. de La Concordia, Ángel Albino Corzo, Villa Flores y Jiquipilas",Impacto Mínimo,14.3833,32,Combate,15.999419,-93.4597
6,Chiapas,Montecristo de guerrero,Intencional,Bosque de Pino-Encino,,Impacto Mínimo,1.0231,7,Combate,15.686572,-92.611946
6,Chiapas,El porvenir,Intencional,Bosque de Pino-Encino,,Impacto Mínimo,100.9437,964,Combate,15.415831,-92.26307
5,Chiapas,Chiapa de corzo,Cazadores,Bosque de Encino,,Impacto Mínimo,6.754,20,Combate,16.527306,-93.07039
5,Chiapas,La concordia,Cazadores,Bosque de Encino,,Impacto Mínimo,36.0655,18,Combate,16.03375,-92.731636
4,Chiapas,Berriozábal,Quema de basureros,Selva Baja Caducifolia,,Impacto Mínimo,1.2394,21,Combate,16.73522,-93.30981
4,Chiapas,Ocosingo,Actividades agrícolas,Bosque de Encino,,Impacto Mínimo,0.5575,20,Combate,16.874947,-92.06227
3,Chiapas,Arriaga,Actividades pecuarias,Selva Baja Caducifolia,,Impacto Mínimo,23.0666,20,Combate,16.230663,-93.85788
3,Chiapas,Villa corzo,Actividades agrícolas,Bosque de Encino-Pino,,Impacto Mínimo,0.5846,20,Combate,16.141653,-93.090576
2,Chiapas,Villa corzo,Desconocidas,Bosque de Encino,,Impacto Mínimo,5.5739,22,Combate,16.172464,-93.153244
