Semana.,Estado,Municipio,Posible causa,Tipo vegetación,Área natural protegida,Clasificación primer orden,Superficie,Total días / persona,Tipo de atención,Latitud,Longitud
18,Chiapas,Mazatán,Cazadores,Tular,La Encrucijada,Impacto Mínimo,73.1279,18,Combate,14.903611,-92.54611
18,Chiapas,Cintalapa,Desconocidas,Bosque de Encino-Pino,,Impacto Mínimo,70.7125,54,Combate,16.5495,-94.03916
18,Chiapas,La trinitaria,Desconocidas,Bosque de Pino-Encino,,Impacto Mínimo,62.0474,14,Combate,16.144709,-91.80165
18,Chiapas,Pantepec,Desconocidas,Bosque de Pino,,Impacto Mínimo,6.0389,9,Combate,17.194635,-93.049675
18,Chiapas,Ocozocoautla de espinosa,Desconocidas,Selva Baja Caducifolia,,Impacto Mínimo,50.4448,10,Combate,16.537527,-93.43853
18,Chiapas,Ocosingo,Actividades pecuarias,Selva Alta Perennifolia,,Impacto Severo,424.1569,845,Combate,16.62178,-90.74469
18,Chiapas,Las margaritas,Actividades agrícolas,Bosque de Pino,,Impacto Mínimo,3.592,20,Combate,16.51411,-91.97122
18,Chiapas,Jiquipilas,Actividades pecuarias,Bosque de Pino,La Sepultura,Impacto Mínimo,357.8048,83,Combate,16.364962,-93.64063
18,Chiapas,Acapetahua,Cazadores,Tular,La Encrucijada,Impacto Mínimo,31.7313,10,Combate,15.133611,-92.72389
18,Chiapas,Altamirano,Desconocidas,Bosque de Pino,,Impacto Mínimo,305.8439,1,Monitoreo,16.73877,-91.966034
18,Chiapas,Villa comaltitlán,Cazadores,Tular,La Encrucijada,Impacto Mínimo,3.023,10,Combate,15.1275,-92.708885
18,Chiapas,Villaflores,Desconocidas,Selva Baja Caducifolia,El Fortín,Impacto Mínimo,28.7644,66,Combate,16.498528,-93.300316
18,Chiapas,Jiquipilas,Desconocidas,Bosque de Pino-Encino,,Impacto Mínimo,278.9517,66,Combate,16.454445,-93.567665
18,Chiapas,Palenque,Desconocidas,Selva Alta Perennifolia,,Impacto Moderado,23.115,1,Monitoreo,17.453087,-91.69391
18,Chiapas,Marqués de comillas,Desconocidas,Selva Alta Perennifolia,,Impacto Mínimo,227.1765,20,Combate,16.210445,-90.62905
18,Chiapas,Villa comaltitlán,Cazadores,Tular,La Encrucijada,Impacto Mínimo,2.1902,10,Combate,15.124753,-92.72191
18,Chiapas,Motozintla,Desconocidas,Bosque de Pino,,Impacto Mínimo,21.3285,315,Combate,15.343833,-92.22489
18,Chiapas,Montecristo de guerrero,Desconocidas,Bosque de Pino-Encino,,Impacto Mínimo,174.0693,32,Combate,15.690556,-92.59722
18,Chiapas,Jitotol,Desconocidas,Bosque de Pino,,Impacto Mínimo,17.2665,18,Combate,17.091389,-92.86417
18,Chiapas,Ocozocoautla de espinosa,Naturales,Selva Mediana Subperennifolia,Selva El Ocote,Impacto Moderado,17.1612,18,Combate,17.021954,-93.7071
18,Chiapas,Pantepec,Desconocidas,Bosque de Pino-Encino,,Impacto Mínimo,17.0896,150,Combate,17.13237,-93.000534
18,Chiapas,Pantepec,Desconocidas,Bosque de Pino,,Impacto Mínimo,16.1036,6,Combate,17.137764,-93.00406
18,Chiapas,Pantepec,Desconocidas,Bosque de Pino,,Impacto Mínimo,14.5933,80,Combate,17.184444,-93.03472
18,Chiapas,Ocosingo,Actividades agrícolas,Selva Alta Perennifolia,,Impacto Moderado,145.4721,87,Combate,16.589905,-90.717445
18,Chiapas,Copainalá,Desconocidas,Bosque de Pino-Encino,,Impacto Mínimo,139.8035,22,Combate,17.187471,-93.19725
18,Chiapas,Villa corzo,Desconocidas,Bosque de Pino-Encino,"Z.P.F. en los terrenos que se encuentran en los mpios. de La Concordia, Ángel Albino Corzo, Villa Flores y Jiquipilas",Impacto Mínimo,1377.6149,124,Combate,16.063833,-93.27914
18,Chiapas,Las margaritas,Desconocidas,Bosque de Encino-Pino,,Impacto Mínimo,1234.9007,31,Combate,16.268555,-91.946556
18,Chiapas,Villa corzo,Actividades agrícolas,Bosque de Pino-Encino,,Impacto Mínimo,120.6646,20,Combate,16.166319,-93.20628
18,Chiapas,La concordia,Actividades agrícolas,Bosque de Pino-Encino,La Concordia Zaragoza,Impacto Mínimo,112.9682,24,Combate,15.910472,-92.72342
18,Chiapas,Villa corzo,Desconocidas,Bosque de Pino-Encino,"Z.P.F. en los terrenos que se encuentran en los mpios. de La Concordia, Ángel Albino Corzo, Villa Flores y Jiquipilas",Impacto Mínimo,111.0645,81,Combate,16.067028,-93.240776
18,Chiapas,Las margaritas,Desconocidas,Bosque Mesófilo de Montaña,,Impacto Mínimo,1065.2983,1,Monitoreo,16.483334,-91.73322
18,Chiapas,La concordia,Actividades agrícolas,Bosque Mesófilo de Montaña,El Triunfo,Impacto Moderado,1.0539,41,Combate,15.742228,-93.026764
17,Chiapas,Las margaritas,Desconocidas,Bosque Mesófilo de Montaña,,Impacto Moderado,995.7576,1,Monitoreo,16.505087,-91.785095
17,Chiapas,La concordia,Desconocidas,Bosque de Encino-Pino,"Z.P.F. en los terrenos que se encuentran en los mpios. de La Concordia, Ángel Albino Corzo, Villa Flores y Jiquipilas",Impacto Moderado,8755.188,1490,Combate,15.860242,-93.05833
17,Chiapas,Villaflores,Actividades pecuarias,Bosque de Encino-Pino,La Sepultura,Impacto Moderado,763.9011,262,Combate,16.286722,-93.52
17,Chiapas,Pijijiapan,Desconocidas,Selva Mediana Subcaducifolia,,Impacto Mínimo,633.9883,39,Combate,15.723184,-93.13798
17,Chiapas,Mazatán,Cazadores,Popal,La Encrucijada,Impacto Mínimo,62.8082,7,Combate,14.988072,-92.56202
17,Chiapas,Acapetahua,Cazadores,Selva Baja Caducifolia,La Encrucijada,Impacto Moderado,5.9975,14,Combate,15.189722,-92.76278
17,Chiapas,Tonalá,Desconocidas,Selva Baja Caducifolia,Playa de Puerto Arista,Impacto Mínimo,516.9738,10,Monitoreo,15.945861,-93.62505
17,Chiapas,Tonalá,Desconocidas,Selva Baja Caducifolia,,Impacto Mínimo,496.8514,12,Monitoreo,15.9675,-93.554474
17,Chiapas,Jitotol,Desconocidas,Bosque de Pino,,Impacto Mínimo,4.504,26,Combate,17.07266,-92.846886
17,Chiapas,La concordia,Actividades agrícolas,Bosque de Pino-Encino,La Concordia Zaragoza,Impacto Mínimo,44.7746,72,Combate,15.9213,-92.71729
17,Chiapas,Comitán de domínguez,Desconocidas,Bosque de Encino-Pino,,Impacto Moderado,43.1364,140,Combate,16.286133,-92.18305
17,Chiapas,La concordia,Desconocidas,Bosque de Pino-Encino,,Impacto Mínimo,4073.2235,71,Combate,15.897166,-92.84528
17,Chiapas,Tonalá,Desconocidas,Selva Baja Caducifolia,,Impacto Mínimo,363.6877,10,Monitoreo,15.995556,-93.62444
17,Chiapas,Tonalá,Cazadores,Selva Baja Caducifolia,,Impacto Mínimo,3.5422,46,Combate,16.077583,-93.677666
17,Chiapas,Montecristo de guerrero,Desconocidas,Bosque de Encino-Pino,,Impacto Mínimo,309.8851,156,Combate,15.685542,-92.62338
17,Chiapas,Pantepec,Desconocidas,Bosque de Encino-Pino,,Impacto Mínimo,30.8859,17,Combate,17.20357,-93.04128
17,Chiapas,Jitotol,Desconocidas,Bosque de Pino,,Impacto Mínimo,2.9959,43,Combate,17.135,-92.879166
17,Chiapas,Jiquipilas,Cazadores,Selva Baja Caducifolia,Selva El Ocote,Impacto Moderado,29.0717,63,Combate,16.769083,-93.536415
17,Chiapas,Tonalá,Desconocidas,Selva Baja Caducifolia,,Impacto Moderado,239.8702,40,Combate,16.045315,-93.69265
17,Chiapas,Larráinzar,Desconocidas,Bosque de Pino-Encino,,Impacto Mínimo,2.3462,28,Combate,16.907778,-92.794556
17,Chiapas,Tonalá,Desconocidas,Selva Baja Caducifolia,Sistema Estuarino Puerto Arista,Impacto Mínimo,200.7857,10,Monitoreo,15.9035,-93.61417
17,Chiapas,El parral,Actividades pecuarias,Bosque de Pino-Encino,,Impacto Mínimo,187.1594,91,Combate,16.287277,-93.06741
17,Chiapas,Ocozocoautla de espinosa,Actividades pecuarias,Selva Baja Caducifolia,Selva El Ocote,Impacto Moderado,15.9446,46,Combate,16.835241,-93.53416
17,Chiapas,Jiquipilas,Desconocidas,Bosque de Pino,,Impacto Mínimo,1405.4075,47,Combate,16.442055,-93.56572
17,Chiapas,Pijijiapan,Desconocidas,Selva Baja Caducifolia,,Impacto Moderado,1368.4616,30,Combate,15.665813,-93.15316
17,Chiapas,La concordia,Desconocidas,Bosque de Encino,,Impacto Mínimo,1348.3904,37,Combate,15.97605,-92.888275
17,Chiapas,Villaflores,Actividades pecuarias,Bosque de Encino-Pino,La Sepultura,Impacto Mínimo,127.5771,54,Combate,16.365728,-93.61193
17,Chiapas,La concordia,Desconocidas,Bosque de Pino-Encino,"Z.P.F. en los terrenos que se encuentran en los mpios. de La Concordia, Ángel Albino Corzo, Villa Flores y Jiquipilas",Impacto Mínimo,1254.996,104,Combate,15.908389,-93.07222
17,Chiapas,Cintalapa,Actividades pecuarias,Bosque de Pino,La Sepultura,Impacto Mínimo,115.3694,165,Combate,16.45626,-94.04763
17,Chiapas,Tonalá,Cazadores,Selva Baja Caducifolia,,Impacto Moderado,1107.1225,132,Combate,15.947361,-93.48744
17,Chiapas,Suchiapa,Desconocidas,Selva Baja Caducifolia,,Impacto Moderado,106.5552,37,Combate,16.596855,-93.12718
17,Chiapas,Acapetahua,Actividades agrícolas,Tular,La Encrucijada,Impacto Mínimo,0.7199,11,Combate,15.198334,-92.78983
16,Chiapas,Villaflores,Desconocidas,Bosque de Pino-Encino,,Impacto Mínimo,955.1671,23,Combate,16.277262,-93.38109
16,Chiapas,Tonalá,Desconocidas,Selva Baja Caducifolia,,Impacto Mínimo,925.5457,155,Combate,15.978,-93.59219
16,Chiapas,Suchiapa,Desconocidas,Bosque de Encino,,Impacto Mínimo,81.041,1,Monitoreo,16.55142,-93.090775
16,Chiapas,Mazatán,Cazadores,Tular,El Cabildo Amatal,Impacto Mínimo,77.8806,34,Combate,14.761027,-92.46108
16,Chiapas,Las rosas,Desconocidas,Selva Baja Caducifolia,,Impacto Mínimo,74.7096,8,Combate,16.419874,-92.40938
16,Chiapas,Zinacantán,Desconocidas,Bosque de Pino-Encino,,Impacto Mínimo,7.2895,7,Combate,16.728373,-92.7774
16,Chiapas,Comitán de domínguez,Actividades agrícolas,Tular,La Ciénega,Impacto Mínimo,64.673,50,Combate,16.268053,-92.119865
16,Chiapas,Acala,Desconocidas,Bosque de Pino-Encino,,Impacto Mínimo,5178.5721,40,Combate,16.623665,-92.82536
16,Chiapas,San cristóbal de las casas,Desconocidas,Bosque de Encino-Pino,Gertrude Duby,Impacto Mínimo,4.5154,25,Combate,16.741667,-92.595
16,Chiapas,La trinitaria,Desconocidas,Bosque de Pino-Encino,Lagunas de Montebello,Impacto Mínimo,4.4556,37,Combate,16.111689,-91.74904
16,Chiapas,Chiapa de corzo,Actividades agrícolas,Bosque de Encino,,Impacto Mínimo,387.5857,255,Combate,16.735472,-93.01239
16,Chiapas,Villa comaltitlán,Cazadores,Tular,La Encrucijada,Impacto Mínimo,38.3315,9,Combate,15.1125,-92.67139
16,Chiapas,Villaflores,Desconocidas,Bosque de Encino,,Impacto Mínimo,2629.8197,44,Combate,16.366873,-93.19504
16,Chiapas,Pijijiapan,Desconocidas,Bosque de Encino-Pino,,Impacto Mínimo,233.1861,9,Combate,15.567,-93.16911
16,Chiapas,Tuxtla gutiérrez,Actividades agrícolas,Bosque de Encino,Cerro Mactumatzá,Impacto Mínimo,22.8019,115,Combate,16.71611,-93.091
16,Chiapas,Villaflores,Desconocidas,Bosque de Encino-Pino,,Impacto Mínimo,197.8405,25,Combate,16.414515,-93.17866
16,Chiapas,Villa comaltitlán,Cazadores,Tular,La Encrucijada,Impacto Mínimo,19.0594,9,Combate,15.133056,-92.73039
16,Chiapas,Tuxtla gutiérrez,Actividades agrícolas,Selva Baja Caducifolia,Cerro Mactumatzá,Impacto Mínimo,15.8449,113,Combate,16.679886,-93.13845
16,Chiapas,Cintalapa,Actividades agrícolas,Bosque de Pino,,Impacto Mínimo,1365.4614,149,Combate,16.57767,-93.73896
16,Chiapas,Coapilla,Desconocidas,Bosque de Encino-Pino,,Impacto Mínimo,13.5306,64,Combate,17.132084,-93.06
16,Chiapas,Jiquipilas,Actividades pecuarias,Bosque de Encino-Pino,La Sepultura,Impacto Moderado,1179.6879,381,Combate,16.351994,-93.669334
16,Chiapas,Villa corzo,Actividades pecuarias,Bosque de Encino-Pino,La Sepultura,Impacto Mínimo,1171.2096,76,Combate,16.14075,-93.514336
16,Chiapas,Tuxtla gutiérrez,Intencional,Selva Baja Caducifolia,,Impacto Mínimo,11.3654,59,Combate,16.8024,-93.1529
16,Chiapas,Tuxtla gutiérrez,Desconocidas,Selva Baja Caducifolia,Cerro Mactumatzá,Impacto Moderado,0.5286,24,Combate,16.675556,-93.13336
15,Chiapas,Acapetahua,Actividades agrícolas,Tular,La Encrucijada,Impacto Mínimo,9.8899,21,Combate,15.198436,-92.793236
15,Chiapas,Chanal,Actividades agrícolas,Bosque de Pino-Encino,Bosques de Coniferas Chanal,Impacto Mínimo,884.02,90,Combate,16.549627,-92.22279
15,Chiapas,Ocosingo,Actividades agrícolas,Bosque de Pino-Encino,,Impacto Moderado,79.6218,148,Combate,16.799984,-92.13575
15,Chiapas,Cintalapa,Actividades agrícolas,Bosque de Encino,,Impacto Mínimo,68.5401,65,Combate,16.78663,-93.88046
15,Chiapas,Jitotol,Desconocidas,Bosque de Pino,,Impacto Mínimo,50.9608,20,Combate,17.090279,-92.85944
15,Chiapas,Jiquipilas,Desconocidas,Bosque de Pino-Encino,,Impacto Moderado,4991.6804,347,Combate,16.452778,-93.62241
15,Chiapas,La concordia,Desconocidas,Bosque de Encino-Pino,La Concordia Zaragoza,Impacto Mínimo,46.1204,1,Monitoreo,15.894831,-92.71229
15,Chiapas,Suchiapa,Desconocidas,Selva Baja Caducifolia,,Impacto Moderado,417.4005,10,Combate,16.563137,-93.094025
15,Chiapas,Tuxtla gutiérrez,Desconocidas,Selva Baja Caducifolia,Cañón del Sumidero,Impacto Moderado,4.0622,63,Combate,16.814722,-93.106476
15,Chiapas,Las margaritas,Desconocidas,Bosque Mesófilo de Montaña,,Impacto Mínimo,393.5432,1,Monitoreo,16.468195,-91.82185
15,Chiapas,Villaflores,Actividades pecuarias,Bosque de Encino-Pino,La Sepultura,Impacto Moderado,3865.7771,296,Combate,16.297806,-93.51361
15,Chiapas,Villa corzo,Actividades agrícolas,Bosque de Pino,La Sepultura,Impacto Moderado,353.2733,70,Combate,16.130991,-93.4544
15,Chiapas,Las margaritas,Desconocidas,Bosque de Pino,,Impacto Mínimo,3.381,74,Combate,16.378916,-91.69661
15,Chiapas,Cacahoatán,Cazadores,Bosque de Pino-Encino,Volcan Tacaná,Impacto Mínimo,3.3432,38,Combate,15.110589,-92.11154
15,Chiapas,Chilón,Desconocidas,Bosque de Pino,,Impacto Mínimo,27.3431,1,Monitoreo,17.126017,-92.23045
15,Chiapas,Ocosingo,Actividades agrícolas,Bosque de Pino,,Impacto Moderado,251.0398,75,Combate,16.857853,-92.170364
15,Chiapas,Suchiapa,Desconocidas,Selva Baja Caducifolia,,Impacto Mínimo,214.9752,14,Combate,16.557112,-93.13333
15,Chiapas,Las margaritas,Desconocidas,Bosque de Encino-Pino,,Impacto Moderado,1888.5655,102,Combate,16.64107,-92.083115
15,Chiapas,Chanal,Intencional,Bosque de Pino-Encino,Bosques de Coniferas Chanal,Impacto Mínimo,1836.2602,482,Combate,16.568056,-92.19806
15,Chiapas,Pijijiapan,Desconocidas,Selva Alta Perennifolia,,Impacto Moderado,183.5712,1,Monitoreo,15.817322,-93.41321
15,Chiapas,Chilón,Desconocidas,Selva Baja Caducifolia,,Impacto Moderado,172.9319,27,Combate,17.192612,-92.09311
15,Chiapas,Villa comaltitlán,Cazadores,Tular,La Encrucijada,Impacto Mínimo,16.9519,7,Combate,15.109706,-92.68423
15,Chiapas,Tonalá,Desconocidas,Selva Baja Caducifolia,,Impacto Mínimo,165.1298,220,Combate,15.955889,-93.56939
15,Chiapas,Jitotol,Desconocidas,Bosque de Pino,,Impacto Mínimo,14.3791,110,Combate,17.103445,-92.86442
15,Chiapas,Jiquipilas,Actividades pecuarias,Bosque de Pino,La Sepultura,Impacto Mínimo,142.7177,81,Combate,16.46486,-93.87059
15,Chiapas,Villa corzo,Desconocidas,Bosque de Pino-Encino,"Z.P.F. en los terrenos que se encuentran en los mpios. de La Concordia, Ángel Albino Corzo, Villa Flores y Jiquipilas",Impacto Mínimo,1143.7955,144,Combate,16.100584,-93.21606
15,Chiapas,Ángel albino corzo,Intencional,Bosque de Pino,,Impacto Moderado,110.0906,26,Combate,15.844339,-92.72981
14,Chiapas,Ocosingo,Actividades agrícolas,Bosque de Pino-Encino,,Impacto Mínimo,87.2523,98,Combate,16.938044,-92.087776
14,Chiapas,San cristóbal de las casas,Desconocidas,Bosque de Pino-Encino,Rancho Nuevo,Impacto Mínimo,85.8022,2161,Combate,16.657778,-92.58586
14,Chiapas,Ocosingo,Desconocidas,Selva Baja Perennifolia,,Impacto Moderado,81.6256,30,Combate,16.643967,-90.78875
14,Chiapas,Tuxtla gutiérrez,Intencional,Bosque de Encino,Cerro Mactumatzá,Impacto Mínimo,75.7895,66,Combate,16.720472,-93.14384
14,Chiapas,Comitán de domínguez,Desconocidas,Bosque de Pino-Encino,,Impacto Moderado,72.9724,182,Combate,16.456352,-92.27482
14,Chiapas,Pantelhó,Desconocidas,Bosque de Pino-Encino,,Impacto Mínimo,69.8226,48,Combate,17.014805,-92.49428
14,Chiapas,Coapilla,Desconocidas,Bosque de Pino-Encino,,Impacto Mínimo,61.0424,74,Combate,17.14045,-93.14349
14,Chiapas,Tuxtla gutiérrez,Intencional,Selva Baja Caducifolia,,Impacto Moderado,56.0025,13,Combate,16.8015,-93.14889
14,Chiapas,Suchiapa,Actividades agrícolas,Bosque de Encino,,Impacto Mínimo,461.2263,457,Combate,16.580833,-93.12
14,Chiapas,Bochil,Desconocidas,Bosque de Encino-Pino,,Impacto Mínimo,408.6815,60,Combate,17.056175,-93.06956
14,Chiapas,Cintalapa,Actividades pecuarias,Bosque de Pino,La Sepultura,Impacto Mínimo,40.1895,77,Combate,16.441805,-94.007195
14,Chiapas,Cintalapa,Actividades pecuarias,Bosque de Pino-Encino,La Sepultura,Impacto Mínimo,361.3187,305,Combate,16.441055,-94.013916
14,Chiapas,Ángel albino corzo,Intencional,Bosque de Pino-Encino,,Impacto Mínimo,34.2429,44,Combate,15.854109,-92.71836
14,Chiapas,Huixtán,Desconocidas,Bosque de Encino-Pino,,Impacto Mínimo,330.1711,358,Combate,16.697063,-92.2975
14,Chiapas,Las margaritas,Desconocidas,Bosque de Pino,,Impacto Mínimo,323.5823,88,Combate,16.287653,-91.96081
14,Chiapas,Oxchuc,Desconocidas,Bosque de Pino-Encino,,Impacto Mínimo,31.1793,28,Combate,16.765888,-92.32337
14,Chiapas,La concordia,Actividades agrícolas,Bosque de Encino-Pino,La Concordia Zaragoza,Impacto Mínimo,305.9868,62,Combate,15.949333,-92.75612
14,Chiapas,Jiquipilas,Cazadores,Selva Baja Caducifolia,Selva El Ocote,Impacto Mínimo,3.028,30,Combate,16.769777,-93.53492
14,Chiapas,Cintalapa,Actividades pecuarias,Bosque de Pino-Encino,La Sepultura,Impacto Mínimo,301.4945,134,Combate,16.454403,-94.03732
14,Chiapas,Ixtapa,Actividades agrícolas,Bosque de Pino-Encino,,Impacto Mínimo,30.0477,22,Combate,16.77862,-92.87629
14,Chiapas,Ocozocoautla de espinosa,Cazadores,Selva Baja Caducifolia,Selva El Ocote,Impacto Mínimo,26.7975,53,Combate,16.770782,-93.532814
14,Chiapas,Mazatán,Cazadores,Bosque de Galería,La Encrucijada,Impacto Mínimo,2.3894,12,Combate,14.829378,-92.52645
14,Chiapas,Villa corzo,Actividades pecuarias,Bosque de Pino-Encino,La Sepultura,Impacto Moderado,2171.9428,191,Combate,16.160778,-93.48153
14,Chiapas,Tonalá,Desconocidas,Selva Baja Caducifolia,,Impacto Mínimo,21.558,84,Combate,15.988244,-93.56033
14,Chiapas,Ángel albino corzo,Otras actividades productivas,Bosque de Pino-Encino,,Impacto Mínimo,213.6939,376,Combate,15.805647,-92.65565
14,Chiapas,Altamirano,Desconocidas,Bosque de Pino,,Impacto Mínimo,209.0005,1,Monitoreo,16.738472,-92.0175
14,Chiapas,Suchiapa,Actividades agrícolas,Selva Baja Caducifolia,,Impacto Mínimo,187.4688,119,Combate,16.637352,-93.177414
14,Chiapas,Tuxtla gutiérrez,Actividades agrícolas,Selva Baja Caducifolia,Cerro Mactumatzá,Impacto Mínimo,18.6852,23,Combate,16.705584,-93.14211
14,Chiapas,Ángel albino corzo,Intencional,Bosque de Pino-Encino,,Impacto Mínimo,17.1939,10,Combate,15.855239,-92.73013
14,Chiapas,Tonalá,Desconocidas,Selva Baja Caducifolia,,Impacto Moderado,163.344,26,Combate,15.955277,-93.57806
14,Chiapas,Jitotol,Desconocidas,Bosque de Encino-Pino,,Impacto Mínimo,15.0011,90,Combate,17.136583,-92.87258
14,Chiapas,Villaflores,Actividades pecuarias,Bosque de Encino-Pino,La Sepultura,Impacto Moderado,1475.4172,188,Combate,16.301828,-93.57915
14,Chiapas,Las margaritas,Desconocidas,Bosque de Pino-Encino,,Impacto Mínimo,11.6738,38,Combate,16.450611,-92.00334
14,Chiapas,Cintalapa,Desconocidas,Bosque de Pino-Encino,,Impacto Mínimo,1040.1361,209,Combate,16.682056,-94.00317
14,Chiapas,Mapastepec,Cazadores,Tular,La Encrucijada,Impacto Mínimo,10.3882,15,Combate,15.2902,-92.94829
14,Chiapas,Ocozocoautla de espinosa,Actividades pecuarias,Selva Baja Caducifolia,Selva El Ocote,Impacto Moderado,101.987,108,Combate,16.88187,-93.57284
13,Chiapas,Jiquipilas,Actividades pecuarias,Selva Baja Caducifolia,,Impacto Moderado,97.8147,53,Combate,16.43179,-93.84734
13,Chiapas,Huixtla,Cazadores,Popal,La Encrucijada,Impacto Mínimo,9.2104,13,Combate,14.96857,-92.622665
13,Chiapas,Huixtán,Desconocidas,Bosque de Pino-Encino,,Impacto Mínimo,88.4757,19,Combate,16.744028,-92.34189
13,Chiapas,Teopisca,Desconocidas,Bosque de Pino-Encino,,Impacto Mínimo,8.6477,26,Combate,16.537333,-92.50533
13,Chiapas,San fernando,Intencional,Selva Baja Caducifolia,,Impacto Moderado,84.8971,19,Combate,16.821344,-93.19472
13,Chiapas,Huixtán,Desconocidas,Bosque de Pino-Encino,,Impacto Mínimo,77.6717,52,Combate,16.744028,-92.34014
13,Chiapas,Huixtla,Cazadores,Tular,La Encrucijada,Impacto Mínimo,74.1196,8,Combate,14.991317,-92.58698
13,Chiapas,San cristóbal de las casas,Desconocidas,Bosque de Pino-Encino,,Impacto Mínimo,5.5794,23,Combate,16.698961,-92.70389
13,Chiapas,Ocozocoautla de espinosa,Desconocidas,Selva Baja Caducifolia,,Impacto Moderado,44.2401,37,Combate,16.777834,-93.34011
13,Chiapas,Cintalapa,Actividades pecuarias,Bosque de Pino,La Sepultura,Impacto Mínimo,4.257,18,Combate,16.468721,-94.037224
13,Chiapas,Teopisca,Desconocidas,Bosque de Pino-Encino,,Impacto Mínimo,35.976,17,Combate,16.49143,-92.48173
13,Chiapas,San fernando,Desconocidas,Selva Baja Caducifolia,,Impacto Mínimo,34.754,12,Combate,16.825832,-93.16525
13,Chiapas,Ocozocoautla de espinosa,Desconocidas,Selva Baja Caducifolia,Finca El Corinto,Impacto Moderado,337.851,1,Monitoreo,16.821156,-93.48333
13,Chiapas,Chanal,Desconocidas,Bosque de Pino-Encino,,Impacto Mínimo,3015.3973,23,Combate,16.642889,-92.25122
13,Chiapas,Las margaritas,Actividades agrícolas,Bosque de Pino-Encino,,Impacto Mínimo,27.8004,21,Combate,16.523575,-92.10893
13,Chiapas,Chanal,Actividades agrícolas,Bosque de Pino-Encino,Bosques de Coniferas Chanal,Impacto Mínimo,263.2257,198,Combate,16.581388,-92.16139
13,Chiapas,Oxchuc,Desconocidas,Bosque de Pino-Encino,,Impacto Mínimo,25.503,12,Combate,16.752,-92.35555
13,Chiapas,Teopisca,Desconocidas,Bosque de Pino-Encino,,Impacto Mínimo,24.4972,246,Combate,16.5775,-92.461
13,Chiapas,Villa corzo,Desconocidas,Bosque de Pino-Encino,"Z.P.F. en los terrenos que se encuentran en los mpios. de La Concordia, Ángel Albino Corzo, Villa Flores y Jiquipilas",Impacto Mínimo,24.4379,45,Combate,15.9558525,-93.06513
13,Chiapas,Chanal,Desconocidas,Bosque de Pino-Encino,,Impacto Mínimo,2363.0561,23,Combate,16.64119,-92.20289
13,Chiapas,Comitán de domínguez,Desconocidas,Bosque de Pino-Encino,,Impacto Mínimo,23.3706,16,Combate,16.390589,-92.18593
13,Chiapas,Comitán de domínguez,Desconocidas,Bosque de Encino,,Impacto Mínimo,21.12,10,Combate,16.244972,-92.05458
13,Chiapas,Chamula,Desconocidas,Bosque de Pino-Encino,,Impacto Mínimo,2.0938,36,Combate,16.776735,-92.58509
13,Chiapas,Tuxtla gutiérrez,Desconocidas,Selva Baja Caducifolia,Cerro Mactumatzá,Impacto Mínimo,18.6472,43,Combate,16.711971,-93.14858
13,Chiapas,Suchiapa,Desconocidas,Selva Baja Caducifolia,,Impacto Mínimo,156.0046,40,Combate,16.548445,-93.084305
13,Chiapas,Altamirano,Actividades agrícolas,Bosque de Pino-Encino,,Impacto Mínimo,145.7994,26,Combate,16.778,-92.05215
13,Chiapas,Chiapa de corzo,Desconocidas,Bosque de Pino-Encino,,Impacto Mínimo,1438.4106,30,Combate,16.668388,-92.90397
13,Chiapas,Tuxtla gutiérrez,Intencional,Bosque de Encino,Cerro Mactumatzá,Impacto Mínimo,121.1464,203,Combate,16.71474,-93.14528
13,Chiapas,Jitotol,Desconocidas,Bosque de Encino-Pino,,Impacto Mínimo,11.9127,61,Combate,17.101194,-92.831604
13,Chiapas,Arriaga,Intencional,Selva Baja Caducifolia,,Impacto Mínimo,11.1824,31,Combate,16.262606,-93.87609
13,Chiapas,Las margaritas,Desconocidas,Bosque de Encino-Pino,,Impacto Mínimo,10.608,82,Combate,16.426416,-92.0098
13,Chiapas,Tuxtla gutiérrez,Intencional,Selva Baja Caducifolia,Cerro Mactumatzá,Impacto Mínimo,101.5018,56,Combate,16.724236,-93.15016
12,Chiapas,Arriaga,Actividades pecuarias,Sabanoide,La Sepultura,Impacto Mínimo,501.1462,134,Combate,16.26175,-93.858665
12,Chiapas,Ángel albino corzo,Intencional,Bosque de Pino-Encino,,Impacto Mínimo,4.9509,79,Combate,15.802439,-92.73622
12,Chiapas,Mazatán,Cazadores,Tular,El Cabildo Amatal,Impacto Mínimo,45.8758,38,Combate,14.773,-92.45814
12,Chiapas,Jiquipilas,Desconocidas,Bosque de Pino-Encino,,Impacto Mínimo,44.9538,34,Combate,16.442778,-93.64936
12,Chiapas,Villa corzo,Actividades pecuarias,Bosque de Encino-Pino,La Sepultura,Impacto Mínimo,41.2746,69,Combate,16.16525,-93.48297
12,Chiapas,Huixtla,Cazadores,Popal,La Encrucijada,Impacto Mínimo,3.9262,9,Combate,15.044531,-92.614655
12,Chiapas,Arriaga,Cazadores,Selva Baja Caducifolia,La Sepultura,Impacto Mínimo,28.9172,45,Combate,16.376305,-94.01525
12,Chiapas,Chilón,Desconocidas,Bosque de Encino,,Impacto Mínimo,1.6603,55,Combate,17.119362,-92.30928
12,Chiapas,Tonalá,Cazadores,Selva Baja Caducifolia,Sistema Estuarino Puerto Arista,Impacto Mínimo,1647.0025,210,Combate,15.881853,-93.626785
