Semana.,Estado,Municipio,Posible causa,Tipo vegetación,Área natural protegida,Clasificación primer orden,Superficie,Total días / persona,Tipo de atención,Latitud,Longitud
48,Chiapas,Jiquipilas,Actividades pecuarias,Bosque de Pino,La Sepultura,Impacto Mínimo,45.961,27,Combate,16.393305,-93.88419
25,Chiapas,Cintalapa,Actividades pecuarias,Bosque de Pino,La Sepultura,Impacto Mínimo,15.0648,12,Combate,16.447895,-93.958115
22,Chiapas,Ocozocoautla de espinosa,Actividades pecuarias,Selva Baja Caducifolia,Selva El Ocote,Impacto Moderado,221.848,53,Combate,16.852745,-93.46349
22,Chiapas,Ixtapa,Desconocidas,Bosque de Pino-Encino,,Impacto Mínimo,15.1333,31,Combate,16.76932,-92.895615
21,Chiapas,Ángel albino corzo,Intencional,Bosque de Pino-Encino,,Impacto MÍnImo,96.1524,73,Combate,15.859236,-92.64828
21,Chiapas,Villa corzo,Desconocidas,Selva Baja Caducifolia,,Impacto MÍnImo,93.6378,47,Combate,16.237345,-93.14076
21,Chiapas,Villaflores,Desconocidas,Bosque de Encino,"Z.P.F. en los terrenos que se encuentran en los mpios. de La Concordia, Ángel Albino Corzo, Villa Flores y Jiquipilas",Impacto MÍnImo,84.9356,32,Combate,16.22127,-93.45628
21,Chiapas,Tuxtla gutiérrez,Intencional,Selva Baja Caducifolia,Cañón del Sumidero,Impacto MÍnImo,6.2595,10,Combate,16.770706,-93.05885
21,Chiapas,Villa corzo,Desconocidas,Bosque de Pino-Encino,,Impacto Mínimo,580.5888,65,Combate,16.185633,-93.184845
21,Chiapas,Villa corzo,Desconocidas,Bosque de Encino-Pino,,Impacto Mínimo,575.8629,33,Combate,16.200216,-93.11972
21,Chiapas,Cintalapa,Actividades pecuarias,Bosque de Pino,La Sepultura,Impacto MÍnImo,56.9364,18,Combate,16.435944,-93.95074
21,Chiapas,Villaflores,Actividades agrícolas,Bosque de Encino-Pino,La Sepultura,Impacto Moderado,566.5785,69,Combate,16.371181,-93.54573
21,Chiapas,Cintalapa,Actividades pecuarias,Bosque de Pino-Encino,La Sepultura,Impacto MÍnImo,50.4802,12,Combate,16.393383,-93.98552
21,Chiapas,Villa corzo,Desconocidas,Bosque de Encino-Pino,"Z.P.F. en los terrenos que se encuentran en los mpios. de La Concordia, Ángel Albino Corzo, Villa Flores y Jiquipilas",Impacto MÍnImo,46.3806,66,Combate,16.01065,-93.421745
21,Chiapas,Villa corzo,Desconocidas,Bosque de Encino-Pino,"Z.P.F. en los terrenos que se encuentran en los mpios. de La Concordia, Ángel Albino Corzo, Villa Flores y Jiquipilas",Impacto MÍnImo,457.9913,24,Combate,15.979527,-93.10336
21,Chiapas,La concordia,Cazadores,Selva Baja Caducifolia,,Impacto Moderado,44.2007,56,Combate,16.080862,-92.72139
21,Chiapas,Ocozocoautla de espinosa,Desconocidas,Selva Alta Perennifolia,Selva El Ocote,Impacto Severo,4.396,32,Combate,16.920006,-93.48927
21,Chiapas,Villa corzo,Desconocidas,Selva Alta Perennifolia,"Z.P.F. en los terrenos que se encuentran en los mpios. de La Concordia, Ángel Albino Corzo, Villa Flores y Jiquipilas",Impacto Moderado,434.383,98,Combate,15.99605,-93.367836
21,Chiapas,Cintalapa,Actividades pecuarias,Bosque de Pino-Encino,La Sepultura,Impacto Moderado,325.0874,53,Combate,16.461164,-93.8989
21,Chiapas,Villaflores,Actividades agrícolas,Bosque de Encino,La Sepultura,Impacto MÍnImo,28.729,42,Combate,16.235416,-93.603134
21,Chiapas,Villa corzo,Desconocidas,Bosque de Encino-Pino,"Z.P.F. en los terrenos que se encuentran en los mpios. de La Concordia, Ángel Albino Corzo, Villa Flores y Jiquipilas",Impacto MÍnImo,27.2858,12,Combate,16.053673,-93.399414
21,Chiapas,Jiquipilas,Desconocidas,Bosque de Encino-Pino,,Impacto MÍnImo,255.8167,36,Combate,16.461702,-93.56488
21,Chiapas,Jiquipilas,Actividades Pecuarias,Selva Mediana Subperennifolia,La Sepultura,Impacto MÍnImo,24.8375,12,Combate,16.340164,-93.777084
21,Chiapas,La concordia,Cazadores,Bosque de Encino-Pino,La Concordia Zaragoza,Impacto Moderado,192.529,112,Combate,16.003208,-92.6616
21,Chiapas,Ocozocoautla de espinosa,Actividades agrícolas,Selva Mediana Perennifolia,Selva El Ocote,Impacto Severo,1.7616,19,Combate,16.926294,-93.51801
21,Chiapas,La concordia,Intencional,Bosque de Encino-Pino,El Triunfo,Impacto Severo,172.2118,128,Combate,15.85455,-93.06518
21,Chiapas,La concordia,Naturales,Bosque de Pino-Encino,"Z.P.F. en los terrenos que se encuentran en los mpios. de La Concordia, Ángel Albino Corzo, Villa Flores y Jiquipilas",Impacto Moderado,1675.1982,332,Combate,15.905992,-92.99039
21,Chiapas,Villaflores,Desconocidas,Bosque de Encino-Pino,"Z.P.F. en los terrenos que se encuentran en los mpios. de La Concordia, Ángel Albino Corzo, Villa Flores y Jiquipilas",Impacto MÍnImo,1518.6898,53,Combate,16.23872,-93.38472
21,Chiapas,Ocozocoautla de espinosa,Actividades agrícolas,Selva Mediana Perennifolia,Selva El Ocote,Impacto Severo,14.2986,132,Combate,16.888136,-93.546715
21,Chiapas,Villaflores,Desconocidas,Bosque de Pino-Encino,,Impacto MÍnImo,127.9727,20,Combate,16.371885,-93.5729
21,Chiapas,Ocozocoautla de espinosa,Actividades agrícolas,Selva Mediana Subperennifolia,Selva El Ocote,Impacto Moderado,1.1385,20,Combate,16.922987,-93.50063
20,Chiapas,Ixtapa,Desconocidas,Bosque de Encino,,Impacto MÍnImo,92.8659,22,Combate,16.867992,-92.85409
20,Chiapas,Cintalapa,Actividades agrícolas,Bosque de Encino,,Impacto Moderado,91.967,60,Combate,16.861973,-93.874374
20,Chiapas,Villaflores,Desconocidas,Bosque de Encino-Pino,"Z.P.F. en los terrenos que se encuentran en los mpios. de La Concordia, Ángel Albino Corzo, Villa Flores y Jiquipilas",Impacto MÍnImo,845.3795,92,Combate,16.203186,-93.43392
20,Chiapas,Villa comaltitlán,Cazadores,Tular,La Encrucijada,Impacto Moderado,81.2029,22,Combate,15.114997,-92.725136
20,Chiapas,Montecristo de guerrero,Desconocidas,Bosque de Pino-Encino,,Impacto Mínimo,8.053,18,Combate,15.689533,-92.62109
20,Chiapas,Villa corzo,Desconocidas,Bosque de Encino-Pino,"Z.P.F. en los terrenos que se encuentran en los mpios. de La Concordia, Ángel Albino Corzo, Villa Flores y Jiquipilas",Impacto Moderado,761.2254,97,Combate,16.075762,-93.34224
20,Chiapas,Ixtapa,Desconocidas,Bosque de Pino-Encino,,Impacto Mínimo,74.4701,36,Combate,16.880661,-92.91141
20,Chiapas,Villa corzo,Intencional,Bosque de Encino-Pino,El Triunfo,Impacto Mínimo,58.6512,29,Combate,15.919355,-93.12952
20,Chiapas,Frontera comalapa,Desconocidas,Bosque de Pino-Encino,,Impacto Mínimo,498.4223,153,Combate,15.694222,-91.99981
20,Chiapas,Villaflores,Actividades pecuarias,Bosque de Pino-Encino,La Sepultura,Impacto Moderado,483.4809,141,Combate,16.321775,-93.6084
20,Chiapas,Jiquipilas,Actividades pecuarias,Bosque de Pino,La Sepultura,Impacto Moderado,481.8686,111,Combate,16.46234,-93.85368
20,Chiapas,Cintalapa,Actividades pecuarias,Bosque de Pino-Encino,La Sepultura,Impacto MÍnImo,40.001,36,Combate,16.43837,-93.9898
20,Chiapas,Ocozocoautla de espinosa,Actividades pecuarias,Selva Baja Caducifolia,Selva El Ocote,Impacto Mínimo,3.9908,21,Combate,16.876516,-93.488525
20,Chiapas,Jitotol,Desconocidas,Bosque de Pino-Encino,,Impacto Mínimo,3.4759,99,Combate,17.044727,-92.88185
20,Chiapas,Cintalapa,Desconocidas,Bosque de Encino-Pino,,Impacto Moderado,345.353,151,Combate,16.65589,-93.9868
20,Chiapas,Cintalapa,Actividades pecuarias,Bosque de Pino-Encino,La Sepultura,Impacto Moderado,316.4003,99,Combate,16.432352,-93.969154
20,Chiapas,Cintalapa,Actividades pecuarias,Bosque de Pino,La Sepultura,Impacto MÍnImo,9.9823,18,Combate,16.440676,-94.036514
20,Chiapas,La concordia,Desconocidas,Bosque de Pino-Encino,"Z.P.F. en los terrenos que se encuentran en los mpios. de La Concordia, Ángel Albino Corzo, Villa Flores y Jiquipilas",Impacto Moderado,282.1716,42,Combate,15.874333,-93.003716
20,Chiapas,Villa corzo,Desconocidas,Bosque de Encino,"Z.P.F. en los terrenos que se encuentran en los mpios. de La Concordia, Ángel Albino Corzo, Villa Flores y Jiquipilas",Impacto Mínimo,230.0221,15,Combate,16.062572,-93.24766
20,Chiapas,Arriaga,Desconocidas,Sabanoide,La Sepultura,Impacto Mínimo,22.8161,21,Combate,16.290667,-93.87775
20,Chiapas,Villaflores,Actividades agrícolas,Bosque de Pino,La Sepultura,Impacto MÍnImo,22.4699,12,Combate,16.301313,-93.54167
20,Chiapas,Cintalapa,Desconocidas,Bosque de Encino-Pino,,Impacto Moderado,1776.0483,111,Combate,16.714512,-93.97483
20,Chiapas,Cintalapa,Actividades pecuarias,Bosque de Pino-Encino,La Sepultura,Impacto Moderado,152.0814,31,Combate,16.404114,-93.921646
20,Chiapas,Altamirano,Cazadores,Bosque de Pino-Encino,,Impacto Mínimo,141.7741,19,Combate,16.719555,-92.00596
20,Chiapas,Villa corzo,Desconocidas,Bosque de Pino-Encino,"Z.P.F. en los terrenos que se encuentran en los mpios. de La Concordia, Ángel Albino Corzo, Villa Flores y Jiquipilas",Impacto MÍnImo,140.4857,84,Combate,16.071991,-93.401184
20,Chiapas,Villaflores,Actividades agrícolas,Bosque de Pino,La Sepultura,Impacto MÍnImo,12.2871,41,Combate,16.276205,-93.61631
20,Chiapas,Jiquipilas,Actividades pecuarias,Bosque de Pino,La Sepultura,Impacto Moderado,121.4037,94,Combate,16.33994,-93.75096
20,Chiapas,La concordia,Cazadores,Bosque de Pino-Encino,La Concordia Zaragoza,Impacto Moderado,120.9679,112,Combate,15.969116,-92.68315
20,Chiapas,San cristóbal de las casas,Actividades agrícolas,Bosque de Pino-Encino,,Impacto Mínimo,0.483,38,Combate,16.733189,-92.67749
20,Chiapas,Villa corzo,Desconocidas,Bosque de Encino-Pino,"Z.P.F. en los terrenos que se encuentran en los mpios. de La Concordia, Ángel Albino Corzo, Villa Flores y Jiquipilas",Impacto Moderado,1167.1681,56,Combate,16.035955,-93.346886
20,Chiapas,Villa corzo,Desconocidas,Bosque de Pino-Encino,"Z.P.F. en los terrenos que se encuentran en los mpios. de La Concordia, Ángel Albino Corzo, Villa Flores y Jiquipilas",Impacto MÍnImo,116.3027,15,Combate,15.988578,-93.07403
20,Chiapas,Amatenango de la frontera,Desconocidas,Bosque de Pino-Encino,,Impacto Mínimo,113.9833,126,Combate,15.561142,-92.05644
20,Chiapas,La concordia,Naturales,Bosque de Pino-Encino,"Z.P.F. en los terrenos que se encuentran en los mpios. de La Concordia, Ángel Albino Corzo, Villa Flores y Jiquipilas",Impacto Moderado,110.5909,22,Combate,15.864761,-92.99502
20,Chiapas,Cintalapa,Actividades pecuarias,Bosque de Encino-Pino,,Impacto Moderado,1104.539,100,Combate,16.795061,-93.90282
20,Chiapas,Villa corzo,Desconocidas,Bosque de Encino-Pino,"Z.P.F. en los terrenos que se encuentran en los mpios. de La Concordia, Ángel Albino Corzo, Villa Flores y Jiquipilas",Impacto Moderado,109.6973,47,Combate,15.988803,-93.06125
20,Chiapas,Ocozocoautla de espinosa,Actividades agrícolas,Bosque de Pino-Encino,,Impacto Mínimo,106.2031,36,Combate,16.468227,-93.49251
20,Chiapas,Jiquipilas,Desconocidas,Bosque de Encino-Pino,,Impacto Mínimo,0.5401,54,Combate,16.41826,-93.714294
19,Chiapas,Jiquipilas,Actividades pecuarias,Bosque de Pino-Encino,,Impacto Mínimo,987.9723,123,Combate,16.412289,-93.608665
19,Chiapas,Ángel albino corzo,Desconocidas,Bosque de Pino-Encino,,Impacto MÍnImo,95.2571,111,Combate,15.770875,-92.69478
19,Chiapas,Jiquipilas,Actividades pecuarias,Bosque de Encino,La Sepultura,Impacto MÍnImo,82.4654,68,Combate,16.363373,-93.67828
19,Chiapas,Villa comaltitlán,Cazadores,Tular,La Encrucijada,Impacto Moderado,81.5575,6,Combate,15.096036,-92.71597
19,Chiapas,Honduras de la sierra,Desconocidas,Bosque de Pino-Encino,,Impacto Mínimo,77.2562,660,Combate,15.642131,-92.42913
19,Chiapas,Villa corzo,Desconocidas,Bosque de Encino-Pino,"Z.P.F. en los terrenos que se encuentran en los mpios. de La Concordia, Ángel Albino Corzo, Villa Flores y Jiquipilas",Impacto Moderado,732.2506,141,Combate,16.051073,-93.172455
19,Chiapas,Villaflores,Desconocidas,Bosque de Pino-Encino,,Impacto Mínimo,67.5982,52,Combate,16.373844,-93.34984
19,Chiapas,Cintalapa,Desconocidas,Bosque de Encino-Pino,,Impacto Moderado,643.5663,87,Combate,16.658836,-93.94429
19,Chiapas,Rincón chamula san pedro,Desconocidas,Bosque de Pino-Encino,,Impacto Mínimo,5.4607,8,Combate,17.182583,-92.91763
19,Chiapas,Mapastepec,Cazadores,Tular,La Encrucijada,Impacto Moderado,4.9711,4,Combate,15.295975,-92.94058
19,Chiapas,Jiquipilas,Intencional,Bosque de Pino,La Sepultura,Impacto Moderado,474.8576,71,Combate,16.39122,-93.64218
19,Chiapas,Cintalapa,Actividades pecuarias,Bosque de Pino-Encino,,Impacto Mínimo,443.0299,202,Combate,16.695255,-94.016624
19,Chiapas,Villa corzo,Desconocidas,Bosque de Encino-Pino,"Z.P.F. en los terrenos que se encuentran en los mpios. de La Concordia, Ángel Albino Corzo, Villa Flores y Jiquipilas",Impacto Moderado,417.575,144,Combate,16.062572,-93.24255
19,Chiapas,Villa corzo,Desconocidas,Bosque de Pino-Encino,"Z.P.F. en los terrenos que se encuentran en los mpios. de La Concordia, Ángel Albino Corzo, Villa Flores y Jiquipilas",Impacto Moderado,375.1385,38,Combate,16.129766,-93.38804
19,Chiapas,Jiquipilas,Actividades pecuarias,Bosque de Encino-Pino,La Sepultura,Impacto MÍnImo,34.429,36,Combate,16.36543,-93.67281
19,Chiapas,Ocozocoautla de espinosa,Actividades agrícolas,Selva Mediana Perennifolia,Selva El Ocote,Impacto Severo,3.1132,27,Combate,16.95558,-93.51938
19,Chiapas,Jiquipilas,Desconocidas,Bosque de Pino-Encino,,Impacto Mínimo,309.2711,36,Combate,16.40877,-93.62197
19,Chiapas,Cintalapa,Actividades pecuarias,Bosque de Pino,La Sepultura,Impacto Moderado,234.4477,60,Combate,16.449081,-93.903824
19,Chiapas,Villa corzo,Desconocidas,Selva Baja Subcaducifolia,,Impacto Mínimo,225.2521,82,Combate,16.10545,-93.03009
19,Chiapas,Villa corzo,Desconocidas,Bosque de Pino-Encino,"Z.P.F. en los terrenos que se encuentran en los mpios. de La Concordia, Ángel Albino Corzo, Villa Flores y Jiquipilas",Impacto Moderado,213.009,38,Combate,16.03881,-93.24185
19,Chiapas,Villa corzo,Desconocidas,Bosque de Pino-Encino,"Z.P.F. en los terrenos que se encuentran en los mpios. de La Concordia, Ángel Albino Corzo, Villa Flores y Jiquipilas",Impacto Moderado,186.4324,31,Combate,16.074072,-93.02682
19,Chiapas,Rincón chamula san pedro,Desconocidas,Bosque de Pino,,Impacto Mínimo,1.778,70,Combate,17.182392,-92.9225
19,Chiapas,Villa corzo,Desconocidas,Bosque de Pino-Encino,"Z.P.F. en los terrenos que se encuentran en los mpios. de La Concordia, Ángel Albino Corzo, Villa Flores y Jiquipilas",Impacto MÍnImo,140.2868,57,Combate,15.991325,-93.33957
19,Chiapas,Villaflores,Desconocidas,Bosque de Encino,"Z.P.F. en los terrenos que se encuentran en los mpios. de La Concordia, Ángel Albino Corzo, Villa Flores y Jiquipilas",Impacto MÍnImo,13.8984,24,Combate,16.333591,-93.47155
19,Chiapas,Cintalapa,Actividades pecuarias,Bosque de Pino-Encino,La Sepultura,Impacto MÍnImo,12.545,12,Combate,16.423307,-93.94836
19,Chiapas,Villaflores,Actividades agrícolas,Bosque de Pino-Encino,La Sepultura,Impacto MÍnImo,112.831,24,Combate,16.375528,-93.615036
19,Chiapas,Chicomuselo,Desconocidas,Bosque de Pino,,Impacto Mínimo,1048.825,74,Combate,15.789053,-92.33091
19,Chiapas,Jiquipilas,Actividades pecuarias,Bosque de Encino-Pino,La Sepultura,Impacto Moderado,103.9268,34,Combate,16.390678,-93.71439
18,Chiapas,Jiquipilas,Actividades pecuarias,Bosque de Pino,La Sepultura,Impacto MÍnImo,99.4782,88,Combate,16.364008,-93.6711
18,Chiapas,Tuxtla gutiérrez,Actividades agrícolas,Selva Baja Caducifolia,Cañón del Sumidero,Impacto MÍnImo,9.9282,68,Combate,16.821047,-93.12795
18,Chiapas,Arriaga,Actividades pecuarias,Bosque de Pino,La Sepultura,Impacto MÍnImo,92.8794,66,Combate,16.312706,-93.847
18,Chiapas,Cintalapa,Actividades pecuarias,Bosque de Encino-Pino,La Sepultura,Impacto MÍnImo,8.7104,29,Combate,16.456772,-94.01606
18,Chiapas,Cintalapa,Actividades agrícolas,Bosque de Pino-Encino,,Impacto Moderado,779.064,129,Combate,16.504019,-94.10068
18,Chiapas,Jiquipilas,Actividades agrícolas,Bosque de Pino-Encino,La Sepultura,Impacto MÍnImo,7.7478,36,Combate,16.38843,-93.639404
18,Chiapas,Jiquipilas,Actividades pecuarias,Bosque de Pino-Encino,La Sepultura,Impacto MÍnImo,73.8393,24,Combate,16.403141,-93.69587
18,Chiapas,Villaflores,Actividades pecuarias,Bosque de Encino-Pino,La Sepultura,Impacto MÍnImo,73.0302,38,Combate,16.363625,-93.59939
18,Chiapas,Ocozocoautla de espinosa,Actividades pecuarias,Selva Baja Subcaducifolia,,Impacto Mínimo,60.3674,10,Combate,16.834028,-93.469986
18,Chiapas,Villaflores,Desconocidas,Bosque de Pino-Encino,"Z.P.F. en los terrenos que se encuentran en los mpios. de La Concordia, Ángel Albino Corzo, Villa Flores y Jiquipilas",Impacto Mínimo,59.7868,29,Combate,16.325861,-93.48772
18,Chiapas,Villaflores,Desconocidas,Selva Baja Caducifolia,La Sepultura,Impacto MÍnImo,338.4388,39,Combate,16.366673,-93.54723
18,Chiapas,Cintalapa,Actividades pecuarias,Bosque de Pino,La Sepultura,Impacto MÍnImo,3.2726,24,Combate,16.39169,-93.98672
18,Chiapas,Ocozocoautla de espinosa,Actividades agrícolas,Selva Baja Caducifolia,Selva El Ocote,Impacto MÍnImo,326.3698,21,Combate,16.821983,-93.50967
18,Chiapas,Villa corzo,Desconocidas,Bosque de Pino-Encino,"Z.P.F. en los terrenos que se encuentran en los mpios. de La Concordia, Ángel Albino Corzo, Villa Flores y Jiquipilas",Impacto MÍnImo,219.4887,44,Combate,16.040096,-93.36347
18,Chiapas,Rincón chamula san pedro,Desconocidas,Bosque de Pino,,Impacto Mínimo,20.9328,150,Combate,17.18587,-92.918045
18,Chiapas,Villa corzo,Desconocidas,Bosque de Pino-Encino,"Z.P.F. en los terrenos que se encuentran en los mpios. de La Concordia, Ángel Albino Corzo, Villa Flores y Jiquipilas",Impacto Mínimo,178.0361,42,Combate,16.067076,-93.14492
18,Chiapas,Ángel albino corzo,Intencional,Bosque de Pino-Encino,,Impacto MÍnImo,17.6874,99,Combate,15.801267,-92.68902
18,Chiapas,Tuxtla gutiérrez,Actividades pecuarias,Bosque de Encino,Cerro Mactumatzá,Impacto MÍnImo,16.4259,103,Combate,16.71375,-93.08938
18,Chiapas,Villa corzo,Desconocidas,Bosque de Pino-Encino,"Z.P.F. en los terrenos que se encuentran en los mpios. de La Concordia, Ángel Albino Corzo, Villa Flores y Jiquipilas",Impacto Moderado,161.2566,64,Combate,16.016293,-93.0218
18,Chiapas,Villa corzo,Desconocidas,Bosque de Pino-Encino,"Z.P.F. en los terrenos que se encuentran en los mpios. de La Concordia, Ángel Albino Corzo, Villa Flores y Jiquipilas",Impacto Moderado,159.1852,87,Combate,16.066334,-93.15677
18,Chiapas,Villaflores,Desconocidas,Bosque de Pino-Encino,"Z.P.F. en los terrenos que se encuentran en los mpios. de La Concordia, Ángel Albino Corzo, Villa Flores y Jiquipilas",Impacto MÍnImo,153.3008,58,Combate,16.246311,-93.4443
18,Chiapas,Villa corzo,Desconocidas,Selva Baja Caducifolia,,Impacto MÍnImo,152.1656,20,Combate,16.079742,-93.17206
18,Chiapas,Cintalapa,Desconocidas,Bosque de Pino-Encino,,Impacto Mínimo,134.9526,40,Combate,16.552633,-93.79094
18,Chiapas,Ocozocoautla de espinosa,Actividades pecuarias,Sabanoide,Finca El Corinto,Impacto MÍnImo,133.1952,6,Combate,16.82275,-93.47448
