Semana.,Estado,Municipio,Posible causa,Tipo vegetación,Área natural protegida,Clasificación primer orden,Superficie,Total días / persona,Tipo de atención,Latitud,Longitud
15,Chiapas,Jiquipilas,Intencional,Bosque de Encino,La Sepultura,Impacto Mínimo,5.4331,15,Combate,16.367834,-93.85202
15,Chiapas,Villaflores,Naturales,Bosque de Pino-Encino,"Z.P.F. en los terrenos que se encuentran en los mpios. de La Concordia, Ángel Albino Corzo, Villa Flores y Jiquipilas",Impacto Mínimo,524.6757,69,Combate,16.267973,-93.472305
15,Chiapas,Acapetahua,Actividades agrícolas,Popal,La Encrucijada,Impacto Moderado,48.8474,40,Combate,15.2352,-92.84434
15,Chiapas,Acapetahua,Cazadores,Tular,La Encrucijada,Impacto Mínimo,24.8536,21,Combate,15.159698,-92.75126
15,Chiapas,Jiquipilas,Actividades pecuarias,Bosque de Encino,La Sepultura,Impacto Mínimo,19.7545,28,Combate,16.380322,-93.71271
15,Chiapas,La independencia,Desconocidas,Bosque de Pino,,Impacto Mínimo,19.0794,48,Combate,16.164122,-91.89428
15,Chiapas,Tonalá,Desconocidas,Selva Baja Caducifolia,Sistema Estuarino Puerto Arista,Impacto Moderado,13.5782,72,Combate,15.906158,-93.62869
15,Chiapas,La independencia,Desconocidas,Bosque de Encino,,Impacto Mínimo,1.0811,13,Combate,16.212675,-91.88324
14,Chiapas,Huehuetán,Cazadores,Popal,La Encrucijada,Impacto Moderado,9.3824,8,Combate,14.989722,-92.547226
14,Chiapas,La trinitaria,Desconocidas,Bosque de Pino-Encino,,Impacto Mínimo,87.5626,32,Combate,16.142925,-91.89229
14,Chiapas,Tuxtla gutiérrez,Desconocidas,Selva Baja Caducifolia,Cañón del Sumidero,Impacto Mínimo,8.7185,65,Combate,16.774672,-93.05858
14,Chiapas,Jiquipilas,Desconocidas,Bosque de Pino-Encino,La Sepultura,Impacto Mínimo,83.5056,11,Combate,16.346117,-93.77921
14,Chiapas,Arriaga,Desconocidas,Selva Baja Caducifolia,,Impacto Mínimo,4.7731,18,Combate,16.273142,-93.875725
14,Chiapas,Cintalapa,Actividades pecuarias,Bosque de Pino-Encino,La Sepultura,Impacto Mínimo,99.2413,192,Combate,16.46147,-94.0371
14,Chiapas,Arriaga,Actividades pecuarias,Sabanoide,La Sepultura,Impacto Mínimo,37.8766,25,Combate,16.243128,-93.84431
14,Chiapas,Mapastepec,Cazadores,Palmar Inducido,La Encrucijada,Impacto Mínimo,3.6487,9,Combate,15.30505,-92.92772
14,Chiapas,Suchiate,Actividades agrícolas,Tular,El Gancho Murillo,Impacto Mínimo,273.0791,12,Combate,14.610772,-92.29388
14,Chiapas,Pijijiapan,Desconocidas,Selva Alta Subperennifolia,El Triunfo,Impacto Moderado,26.2058,51,Monitoreo,15.715222,-93.02206
14,Chiapas,Ixtapa,Cazadores,Bosque de Pino-Encino,,Impacto Mínimo,223.2953,353,Combate,16.873861,-92.85489
14,Chiapas,Tonalá,Naturales,Selva Mediana Subcaducifolia,La Sepultura,Impacto Moderado,199.3888,455,Monitoreo,16.187555,-93.65589
14,Chiapas,Cintalapa,Desconocidas,Bosque de Pino-Encino,La Sepultura,Impacto Mínimo,19.2121,63,Combate,16.455462,-94.03908
14,Chiapas,Arriaga,Desconocidas,Selva Baja Caducifolia,,Impacto Mínimo,16.5622,57,Combate,16.2625,-93.8785
14,Chiapas,Jiquipilas,Intencional,Bosque de Pino-Encino,La Sepultura,Impacto Mínimo,12.7259,11,Combate,16.376778,-93.62047
14,Chiapas,Acala,Desconocidas,Bosque de Encino-Pino,,Impacto Mínimo,1057.7371,80,Combate,16.646389,-92.81151
14,Chiapas,Tuxtla gutiérrez,Desconocidas,Selva Baja Caducifolia,,Impacto Mínimo,0.8756,13,Combate,16.739164,-93.14331
13,Chiapas,Comitán de domínguez,Desconocidas,Bosque de Encino,,Impacto Mínimo,9.1439,12,Combate,16.057138,-92.16006
13,Chiapas,Jiquipilas,Actividades pecuarias,Bosque de Pino-Encino,La Sepultura,Impacto Mínimo,781.3421,320,Combate,16.385406,-93.64896
13,Chiapas,Tonalá,Desconocidas,Selva Baja Caducifolia,,Impacto Mínimo,58.507,95,Combate,16.068167,-93.69105
13,Chiapas,Motozintla,Desconocidas,Bosque de Pino-Encino,Cordon Pico El Loro-Paxtal,Impacto Mínimo,53.4834,161,Combate,15.396814,-92.39534
13,Chiapas,Jiquipilas,Actividades pecuarias,Bosque de Pino-Encino,,Impacto Mínimo,519.4292,60,Combate,16.378853,-93.76625
13,Chiapas,Villa corzo,Desconocidas,Bosque de Pino-Encino,"Z.P.F. en los terrenos que se encuentran en los mpios. de La Concordia, Ángel Albino Corzo, Villa Flores y Jiquipilas",Impacto Mínimo,289.5403,84,Combate,16.130629,-93.41417
13,Chiapas,Ángel albino corzo,Desconocidas,Bosque de Encino-Pino,,Impacto Mínimo,28.8325,32,Combate,15.861302,-92.73813
13,Chiapas,Tonalá,Desconocidas,Selva Baja Caducifolia,,Impacto Mínimo,2.8602,44,Combate,16.105097,-93.75084
13,Chiapas,Cintalapa,Cazadores,Bosque de Pino-Encino,,Impacto Mínimo,231.3892,62,Combate,16.544203,-93.782425
13,Chiapas,Cintalapa,Actividades agrícolas,Bosque de Pino-Encino,,Impacto Mínimo,18.9473,26,Combate,16.47632,-94.10867
13,Chiapas,Tuxtla gutiérrez,Festividades y rituales,Selva Baja Caducifolia,Cerro Mactumatzá,Impacto Moderado,16.4075,55,Combate,16.6751,-93.13189
13,Chiapas,Jiquipilas,Actividades pecuarias,Bosque de Encino-Pino,La Sepultura,Impacto Mínimo,133.5209,133,Combate,16.376806,-93.62622
13,Chiapas,Villa comaltitlán,Cazadores,Tular,La Encrucijada,Impacto Mínimo,13.0905,5,Combate,15.127572,-92.71327
13,Chiapas,Tuxtla gutiérrez,Desconocidas,Selva Baja Caducifolia,,Impacto Mínimo,10.2172,15,Combate,16.79696,-93.20159
12,Chiapas,Comitán de domínguez,Desconocidas,Bosque de Pino-Encino,,Impacto Mínimo,7.0967,170,Combate,16.4898,-92.294
12,Chiapas,Zinacantán,Desconocidas,Bosque de Encino-Pino,,Impacto Mínimo,61.5055,73,Combate,16.672758,-92.8281
12,Chiapas,Villa corzo,Actividades agrícolas,Selva Baja Caducifolia,,Impacto Mínimo,538.1696,223,Combate,16.208048,-93.06754
12,Chiapas,Berriozábal,Intencional,Selva Baja Caducifolia,,Impacto Mínimo,3.6378,11,Combate,16.787745,-93.24571
12,Chiapas,Mapastepec,Cazadores,Tular,La Encrucijada,Impacto Mínimo,3.2526,25,Combate,15.300417,-92.94928
12,Chiapas,Villaflores,Desconocidas,Bosque de Pino-Encino,"Z.P.F. en los terrenos que se encuentran en los mpios. de La Concordia, Ángel Albino Corzo, Villa Flores y Jiquipilas",Impacto Mínimo,28.1295,50,Combate,16.253147,-93.44777
12,Chiapas,Ixtapa,Desconocidas,Bosque de Pino-Encino,,Impacto Mínimo,28.0792,62,Combate,16.753788,-92.91897
12,Chiapas,Tonalá,Intencional,Selva Baja Caducifolia,,Impacto Mínimo,2.1147,107,Combate,16.137709,-93.758156
12,Chiapas,Villa comaltitlán,Cazadores,Tular,La Encrucijada,Impacto Mínimo,19.1032,8,Monitoreo,15.126792,-92.708626
12,Chiapas,Jiquipilas,Desconocidas,Bosque de Pino,La Sepultura,Impacto Mínimo,127.4701,105,Combate,16.370272,-93.82744
12,Chiapas,Comitán de domínguez,Intencional,Tular,La Ciénega,Impacto Mínimo,12.4063,14,Combate,16.281666,-92.10944
12,Chiapas,Chicoasén,Desconocidas,Selva Baja Caducifolia,,Impacto Mínimo,1.2179,5,Combate,16.974072,-93.10818
11,Chiapas,Chanal,Desconocidas,Bosque de Pino,,Impacto Mínimo,9.0884,31,Combate,16.647625,-92.238
11,Chiapas,Jiquipilas,Actividades pecuarias,Bosque de Encino,,Impacto Mínimo,5.699,28,Combate,16.462889,-93.64475
11,Chiapas,Jiquipilas,Actividades pecuarias,Bosque de Pino-Encino,La Sepultura,Impacto Mínimo,46.484,47,Combate,16.406555,-93.70722
11,Chiapas,San fernando,Actividades agrícolas,Selva Baja Caducifolia,,Impacto Mínimo,4.5972,14,Combate,16.81595,-93.15903
11,Chiapas,Motozintla,Desconocidas,Selva Baja Caducifolia,,Impacto Moderado,40.5732,262,Combate,15.239381,-92.332756
11,Chiapas,Comitán de domínguez,Desconocidas,Bosque de Encino,,Impacto Mínimo,3.6393,0,Monitoreo,16.224583,-92.16462
11,Chiapas,Pijijiapan,Desconocidas,Bosque Mesófilo de Montaña,,Impacto Moderado,31.0574,23,Combate,15.826075,-93.289635
11,Chiapas,Comitán de domínguez,Desconocidas,Bosque de Encino,,Impacto Mínimo,2.8495,20,Combate,16.230722,-92.16375
11,Chiapas,Comitán de domínguez,Desconocidas,Bosque de Encino,,Impacto Mínimo,2.3963,0,Monitoreo,16.219742,-93.16434
11,Chiapas,La trinitaria,Desconocidas,Tular,Lagunas de Montebello,Impacto Moderado,21.2117,78,Combate,16.122862,-91.75023
11,Chiapas,Tonalá,Desconocidas,Selva Baja Caducifolia,La Sepultura,Impacto Mínimo,129.1674,79,Combate,16.065874,-93.66166
11,Chiapas,Tuxtla gutiérrez,Intencional,Selva Baja Caducifolia,,Impacto Mínimo,12.4736,18,Combate,16.720472,-93.287
10,Chiapas,Ocozocoautla de espinosa,Quema de basureros,Selva Baja Caducifolia,Cerro Meyapac,Impacto Mínimo,8.8892,20,Combate,16.737753,-93.34359
10,Chiapas,Mapastepec,Actividades agrícolas,Manglar,La Encrucijada,Impacto Moderado,7.3065,34,Combate,15.287267,-92.95099
10,Chiapas,Arriaga,Desconocidas,Selva Baja Caducifolia,La Sepultura,Impacto Mínimo,70.069,252,Combate,16.195194,-93.79442
10,Chiapas,Acala,Desconocidas,Selva Baja Caducifolia,,Impacto Moderado,54.6763,55,Combate,16.457617,-92.820564
10,Chiapas,Villaflores,Desconocidas,Selva Baja Caducifolia,,Impacto Moderado,469.7437,390,Combate,16.27276,-93.30755
10,Chiapas,Cintalapa,Actividades agrícolas,Bosque de Pino-Encino,,Impacto Mínimo,38.7901,39,Combate,16.603655,-93.77499
10,Chiapas,San fernando,Desconocidas,Selva Baja Caducifolia,Cañón del Sumidero,Impacto Moderado,26.9153,86,Combate,16.8158,-93.13741
10,Chiapas,Frontera comalapa,Desconocidas,Selva Baja Caducifolia,,Impacto Moderado,242.2921,5,Monitoreo,15.690839,-91.96657
10,Chiapas,Acala,Desconocidas,Selva Baja Caducifolia,,Impacto Mínimo,16.1503,51,Combate,16.578,-92.78878
10,Chiapas,Cintalapa,Desconocidas,Bosque de Pino-Encino,,Impacto Mínimo,16,160,Combate,16.663778,-94.04811
10,Chiapas,Tonalá,Actividades pecuarias,Selva Mediana Subcaducifolia,La Sepultura,Impacto Moderado,1347.7166,531,Monitoreo,16.079092,-93.65472
10,Chiapas,Pijijiapan,Desconocidas,Selva Baja Caducifolia,,Impacto Moderado,133.5404,77,Combate,15.545278,-92.99139
10,Chiapas,Comitán de domínguez,Desconocidas,Bosque de Encino,,Impacto Mínimo,1.3039,27,Combate,16.232944,-92.16968
10,Chiapas,Tuxtla gutiérrez,Desconocidas,Selva Baja Caducifolia,Cañón del Sumidero,Impacto Moderado,1.0402,28,Combate,16.775908,-93.07083
10,Chiapas,Zinacantán,Actividades agrícolas,Bosque de Pino-Encino,,Impacto Mínimo,0.9408,82,Combate,16.7211,-92.72
10,Chiapas,Suchiate,Intencional,Selva Baja Caducifolia,,Impacto Mínimo,0.9037,6,Combate,14.677019,-92.20544
10,Chiapas,San cristóbal de las casas,Intencional,Bosque de Encino,,Impacto Mínimo,0.8653,20,Combate,16.682917,-92.632515
10,Chiapas,Teopisca,Actividades agrícolas,Bosque de Pino-Encino,,Impacto Mínimo,0.6326,59,Combate,16.52014,-92.459015
10,Chiapas,Acapetahua,Actividades agrícolas,Manglar,La Encrucijada,Impacto Mínimo,0.5,8,Combate,15.183753,-92.871826
9,Chiapas,Chiapa de corzo,Desconocidas,Selva Baja Caducifolia,,Impacto Moderado,89.5367,208,Combate,16.529167,-93.03167
9,Chiapas,Comitán de domínguez,Desconocidas,Bosque de Encino,,Impacto Mínimo,7.0731,18,Combate,16.241564,-92.18437
9,Chiapas,Villa corzo,Desconocidas,Bosque de Pino-Encino,"Z.P.F. en los terrenos que se encuentran en los mpios. de La Concordia, Ángel Albino Corzo, Villa Flores y Jiquipilas",Impacto Mínimo,70.3209,76,Combate,16.027721,-93.17164
9,Chiapas,San fernando,Intencional,Selva Baja Caducifolia,Villa Allende,Impacto Mínimo,6.0944,18,Combate,16.829098,-93.16572
9,Chiapas,Cintalapa,Desconocidas,Bosque de Pino-Encino,,Impacto Mínimo,4.9693,35,Combate,16.655592,-93.98851
9,Chiapas,Pijijiapan,Cazadores,Tular,La Encrucijada,Impacto Mínimo,466.4011,38,Combate,15.453591,-93.11697
9,Chiapas,Jiquipilas,Actividades pecuarias,Bosque de Pino-Encino,La Sepultura,Impacto Mínimo,45.4412,38,Combate,16.40919,-93.69481
9,Chiapas,San fernando,Intencional,Selva Baja Caducifolia,Villa Allende,Impacto Mínimo,3.1424,12,Combate,16.804361,-93.19861
9,Chiapas,Mapastepec,Desconocidas,Selva Baja Caducifolia,,Impacto Moderado,238.0366,148,Combate,15.513428,-92.91423
9,Chiapas,Villa comaltitlán,Desconocidas,Popal,La Encrucijada,Impacto Mínimo,229.9297,36,Combate,15.050761,-92.640144
9,Chiapas,Tuxtla gutiérrez,Desconocidas,Selva Baja Caducifolia,Cañón del Sumidero,Impacto Mínimo,19.008,69,Combate,16.768639,-93.059975
9,Chiapas,La independencia,Desconocidas,Bosque de Pino-Encino,,Impacto Mínimo,188.2028,110,Combate,16.257645,-91.902245
9,Chiapas,Comitán de domínguez,Desconocidas,Selva Baja Caducifolia,,Impacto Mínimo,1.7639,11,Combate,16.231575,-92.16677
9,Chiapas,Jiquipilas,Intencional,Bosque de Pino-Encino,La Sepultura,Impacto Mínimo,12.5482,32,Combate,16.372778,-93.87722
9,Chiapas,Ocosingo,Actividades pecuarias,Bosque de Pino-Encino,,Impacto Mínimo,0.7407,12,Combate,16.907366,-92.031265
9,Chiapas,Tapalapa,Desconocidas,Bosque de Pino-Encino,,Impacto Mínimo,0.4917,27,Combate,17.189417,-93.11136
8,Chiapas,Comitán de domínguez,Desconocidas,Tular,La Ciénega,Impacto Mínimo,7.2027,17,Combate,16.280787,-92.11127
8,Chiapas,Tuxtla gutiérrez,Desconocidas,Selva Baja Caducifolia,Cañón del Sumidero,Impacto Mínimo,6.7222,26,Combate,16.785597,-93.080055
8,Chiapas,Tonalá,Intencional,Selva Mediana Subperennifolia,,Impacto Moderado,35.703,55,Combate,16.115755,-93.771355
8,Chiapas,Arriaga,Intencional,Selva Baja Caducifolia,,Impacto Moderado,305.3914,115,Combate,16.259138,-93.959
8,Chiapas,Chamula,Actividades agrícolas,Bosque de Pino-Encino,,Impacto Moderado,2.4515,82,Combate,16.772972,-92.639084
8,Chiapas,Berriozábal,Intencional,Selva Baja Caducifolia,,Impacto Mínimo,23.6337,27,Combate,16.72914,-93.299614
8,Chiapas,Jiquipilas,Actividades pecuarias,Bosque de Pino-Encino,La Sepultura,Impacto Mínimo,20.8661,18,Combate,16.412027,-93.69936
8,Chiapas,Acapetahua,Cazadores,Tular,La Encrucijada,Impacto Mínimo,19.25,10,Combate,15.197127,-92.80444
8,Chiapas,Arriaga,Actividades agrícolas,Selva Mediana Subcaducifolia,La Sepultura,Impacto Moderado,14.8806,1,Combate,16.272984,-93.85757
8,Chiapas,Tuxtla gutiérrez,Desconocidas,Selva Baja Caducifolia,Cañón del Sumidero,Impacto Moderado,13.7156,47,Combate,16.788317,-93.07768
8,Chiapas,Tonalá,Intencional,Selva Mediana Subperennifolia,Sistema Estuarino Puerto Arista,Impacto Mínimo,132.0533,139,Combate,15.872503,-93.623955
8,Chiapas,Tuxtla gutiérrez,Intencional,Selva Baja Caducifolia,,Impacto Moderado,10.8049,8,Combate,16.660862,-93.09889
8,Chiapas,Arriaga,Intencional,Selva Mediana Subcaducifolia,,Impacto Moderado,10.3065,31,Combate,16.244223,-93.90176
8,Chiapas,Tuxtla gutiérrez,Desconocidas,Selva Baja Caducifolia,Cañón del Sumidero,Impacto Mínimo,1,17,Combate,16.815786,-93.128105
8,Chiapas,Comitán de domínguez,Desconocidas,Bosque de Encino,,Impacto Mínimo,0.8706,16,Combate,16.232307,-92.151825
8,Chiapas,Chicoasén,Desconocidas,Selva Baja Caducifolia,,Impacto Mínimo,0.3538,5,Combate,16.972769,-93.10356
7,Chiapas,Tonalá,Intencional,Selva Mediana Subperennifolia,Sistema Estuarino Puerto Arista,Impacto Mínimo,86.2509,158,Combate,15.886736,-93.61979
7,Chiapas,Arriaga,Transportes,Selva Mediana Subcaducifolia,La Sepultura,Impacto Mínimo,799.4076,1249,Combate,16.317406,-93.86679
7,Chiapas,Acapetahua,Cazadores,Tular,La Encrucijada,Impacto Mínimo,7.5656,6,Combate,15.209641,-92.831955
6,Chiapas,Emiliano zapata,Desconocidas,Selva Baja Caducifolia,,Impacto Mínimo,5.226,20,Combate,16.613483,-92.90272
6,Chiapas,Tonalá,Desconocidas,Selva Mediana Subperennifolia,,Impacto Mínimo,5.1225,35,Combate,16.126278,-93.7832
6,Chiapas,Comitán de domínguez,Actividades agrícolas,Selva Baja Caducifolia,,Impacto Mínimo,4.2157,12,Combate,16.07545,-92.15453
6,Chiapas,Arriaga,Desconocidas,Selva Mediana Subcaducifolia,,Impacto Mínimo,25.7576,0,Monitoreo,16.24918,-93.911865
6,Chiapas,Arriaga,Intencional,Selva Mediana Subcaducifolia,,Impacto Mínimo,18.2137,52,Combate,16.260286,-93.9038
6,Chiapas,Jiquipilas,Intencional,Bosque de Pino,La Sepultura,Impacto Mínimo,137.4071,52,Combate,16.378471,-93.87612
6,Chiapas,Huixtán,Actividades agrícolas,Bosque de Pino-Encino,,Impacto Mínimo,0.3374,14,Combate,16.70959,-92.4364
5,Chiapas,Cintalapa,Desconocidas,Bosque de Pino-Encino,La Sepultura,Impacto Mínimo,52.023,83,Combate,16.467312,-94.03592
5,Chiapas,Tonalá,Desconocidas,Selva Mediana Subcaducifolia,,Impacto Moderado,3.9054,21,Combate,16.031446,-93.63826
5,Chiapas,Cintalapa,Desconocidas,Bosque de Pino-Encino,La Sepultura,Impacto Mínimo,33.3497,67,Combate,16.463612,-94.025276
5,Chiapas,Ocozocoautla de espinosa,Intencional,Selva Baja Caducifolia,,Impacto Moderado,10.5592,10,Combate,16.827353,-93.452644
4,Chiapas,Arriaga,Desconocidas,Selva Baja Caducifolia,La Sepultura,Impacto Moderado,559.1923,117,Combate,16.3666,-94.033714
3,Chiapas,Arriaga,Intencional,Selva Mediana Subcaducifolia,,Impacto Moderado,6.6984,94,Combate,16.243687,-93.89675
3,Chiapas,Arriaga,Desconocidas,Sabanoide,La Sepultura,Impacto Mínimo,27.4381,41,Combate,16.2889,-93.875916
3,Chiapas,Arriaga,Actividades agrícolas,Selva Baja Caducifolia,,Impacto Mínimo,135.4879,65,Combate,16.229317,-93.95795
